x-axis,1,2,MATH
second,Volt,Volt,Volt
-17.1000E-06,+6.0853904657E+00,+6.0825780866E+00,-2.8345320E-03
-17.0000E-06,+6.0771873406E+00,+6.0755468365E+00,-1.6626570E-03
-16.9000E-06,+6.0682029655E+00,+6.0700780864E+00,+1.8529681E-03
-16.8000E-06,+6.0619529654E+00,+6.0657812113E+00,+3.8060931E-03
-16.7000E-06,+6.0572654653E+00,+6.0618749612E+00,+4.5873431E-03
-16.6000E-06,+6.0553123403E+00,+6.0595312112E+00,+4.1967181E-03
-16.5000E-06,+6.0572654653E+00,+6.0599218362E+00,+2.6342181E-03
-16.4000E-06,+6.0623435904E+00,+6.0622655863E+00,-100.1570E-06
-16.3000E-06,+6.0697654655E+00,+6.0669530863E+00,-2.8345320E-03
-16.2000E-06,+6.0775779656E+00,+6.0712499614E+00,-6.3501571E-03
-16.1000E-06,+6.0846092157E+00,+6.0743749614E+00,-10.2564071E-03
-16.0000E-06,+6.0916404658E+00,+6.0794530865E+00,-12.2095321E-03
-15.9000E-06,+6.0967185909E+00,+6.0817968365E+00,-14.9439072E-03
-15.8000E-06,+6.1014060910E+00,+6.0841405866E+00,-17.2876572E-03
-15.7000E-06,+6.1041404660E+00,+6.0868749616E+00,-17.2876572E-03
-15.6000E-06,+6.1060935910E+00,+6.0876562116E+00,-18.4595322E-03
-15.5000E-06,+6.1060935910E+00,+6.0888280866E+00,-17.2876572E-03
-15.4000E-06,+6.1060935910E+00,+6.0892187117E+00,-16.8970322E-03
-15.3000E-06,+6.1049217160E+00,+6.0888280866E+00,-16.1157822E-03
-15.2000E-06,+6.1029685910E+00,+6.0872655866E+00,-15.7251572E-03
-15.1000E-06,+6.1002342159E+00,+6.0853124616E+00,-14.9439072E-03
-15.0000E-06,+6.0974998409E+00,+6.0837499616E+00,-13.7720322E-03
-14.9000E-06,+6.0928123408E+00,+6.0814062115E+00,-11.4282821E-03
-14.8000E-06,+6.0873435907E+00,+6.0782812115E+00,-9.0845321E-03
-14.7000E-06,+6.0818748407E+00,+6.0747655864E+00,-7.1314071E-03
-14.6000E-06,+6.0748435906E+00,+6.0712499614E+00,-3.6157820E-03
-14.5000E-06,+6.0693748405E+00,+6.0681249613E+00,-1.2720320E-03
-14.4000E-06,+6.0635154654E+00,+6.0646093363E+00,+1.0717180E-03
-14.3000E-06,+6.0588279653E+00,+6.0626562113E+00,+3.8060931E-03
-14.2000E-06,+6.0568748403E+00,+6.0610937112E+00,+4.1967181E-03
-14.1000E-06,+6.0560935903E+00,+6.0614843362E+00,+5.3685931E-03
-14.0000E-06,+6.0588279653E+00,+6.0626562113E+00,+3.8060931E-03
-13.9000E-06,+6.0639060904E+00,+6.0665624613E+00,+2.6342181E-03
-13.8000E-06,+6.0697654655E+00,+6.0708593364E+00,+1.0717180E-03
-13.7000E-06,+6.0771873406E+00,+6.0751562114E+00,-2.0532820E-03
-13.6000E-06,+6.0846092157E+00,+6.0794530865E+00,-5.1782820E-03
-13.5000E-06,+6.0912498408E+00,+6.0837499616E+00,-7.5220321E-03
-13.4000E-06,+6.0959373409E+00,+6.0876562116E+00,-8.3032821E-03
-13.3000E-06,+6.1006248409E+00,+6.0907812117E+00,-9.8657821E-03
-13.2000E-06,+6.1041404660E+00,+6.0919530867E+00,-12.2095321E-03
-13.1000E-06,+6.1057029660E+00,+6.0935155867E+00,-12.2095321E-03
-13.0000E-06,+6.1064842160E+00,+6.0942968367E+00,-12.2095321E-03
-12.9000E-06,+6.1068748410E+00,+6.0946874617E+00,-12.2095321E-03
-12.8000E-06,+6.1060935910E+00,+6.0942968367E+00,-11.8189071E-03
-12.7000E-06,+6.1049217160E+00,+6.0935155867E+00,-11.4282821E-03
-12.6000E-06,+6.1025779660E+00,+6.0915624617E+00,-11.0376571E-03
-12.5000E-06,+6.0994529659E+00,+6.0896093367E+00,-9.8657821E-03
-12.4000E-06,+6.0955467159E+00,+6.0872655866E+00,-8.3032821E-03
-12.3000E-06,+6.0904685908E+00,+6.0841405866E+00,-6.3501571E-03
-12.2000E-06,+6.0865623407E+00,+6.0814062115E+00,-5.1782820E-03
-12.1000E-06,+6.0807029656E+00,+6.0767187115E+00,-4.0064070E-03
-12.0000E-06,+6.0752342156E+00,+6.0739843364E+00,-1.2720320E-03
-11.9000E-06,+6.0701560905E+00,+6.0704687114E+00,+290.4680E-06
-11.8000E-06,+6.0654685904E+00,+6.0681249613E+00,+2.6342181E-03
-11.7000E-06,+6.0639060904E+00,+6.0665624613E+00,+2.6342181E-03
-11.6000E-06,+6.0639060904E+00,+6.0657812113E+00,+1.8529681E-03
-11.5000E-06,+6.0662498404E+00,+6.0685155863E+00,+2.2435931E-03
-11.4000E-06,+6.0701560905E+00,+6.0700780864E+00,-100.1570E-06
-11.3000E-06,+6.0767967156E+00,+6.0739843364E+00,-2.8345320E-03
-11.2000E-06,+6.0814842157E+00,+6.0767187115E+00,-4.7876570E-03
-11.1000E-06,+6.0857810907E+00,+6.0798437115E+00,-5.9595321E-03
-11.0000E-06,+6.0924217158E+00,+6.0837499616E+00,-8.6939071E-03
-10.9000E-06,+6.0982810909E+00,+6.0868749616E+00,-11.4282821E-03
-10.8000E-06,+6.1010154659E+00,+6.0896093367E+00,-11.4282821E-03
-10.7000E-06,+6.1033592160E+00,+6.0896093367E+00,-13.7720322E-03
-10.6000E-06,+6.1049217160E+00,+6.0911718367E+00,-13.7720322E-03
-10.5000E-06,+6.1045310910E+00,+6.0903905867E+00,-14.1626572E-03
-10.4000E-06,+6.1029685910E+00,+6.0907812117E+00,-12.2095321E-03
-10.3000E-06,+6.1033592160E+00,+6.0903905867E+00,-12.9907822E-03
-10.2000E-06,+6.1010154659E+00,+6.0892187117E+00,-11.8189071E-03
-10.1000E-06,+6.0982810909E+00,+6.0872655866E+00,-11.0376571E-03
-10.0000E-06,+6.0920310908E+00,+6.0821874616E+00,-9.8657821E-03
-9.9000E-06,+6.0869529657E+00,+6.0794530865E+00,-7.5220321E-03
-9.8000E-06,+6.0842185907E+00,+6.0751562114E+00,-9.0845321E-03
-9.7000E-06,+6.0967185909E+00,+6.0841405866E+00,-12.6001572E-03
-9.6000E-06,+6.0967185909E+00,+6.0837499616E+00,-12.9907822E-03
-9.5000E-06,+6.0955467159E+00,+6.0829687116E+00,-12.6001572E-03
-9.4000E-06,+6.0947654659E+00,+6.0821874616E+00,-12.6001572E-03
-9.3000E-06,+6.0900779658E+00,+6.0786718365E+00,-11.4282821E-03
-9.2000E-06,+6.0869529657E+00,+6.0755468365E+00,-11.4282821E-03
-9.1000E-06,+6.0826560907E+00,+6.0728124614E+00,-9.8657821E-03
-9.0000E-06,+6.0799217156E+00,+6.0708593364E+00,-9.0845321E-03
-8.9000E-06,+6.0760154656E+00,+6.0669530863E+00,-9.0845321E-03
-8.8000E-06,+6.0736717155E+00,+6.0646093363E+00,-9.0845321E-03
-8.7000E-06,+6.0701560905E+00,+6.0618749612E+00,-8.3032821E-03
-8.6000E-06,+6.0666404654E+00,+6.0595312112E+00,-7.1314071E-03
-8.5000E-06,+6.0635154654E+00,+6.0567968362E+00,-6.7407821E-03
-8.4000E-06,+6.0607810903E+00,+6.0540624611E+00,-6.7407821E-03
-8.3000E-06,+6.0576560903E+00,+6.0509374611E+00,-6.7407821E-03
-8.2000E-06,+6.0557029653E+00,+6.0485937110E+00,-7.1314071E-03
-8.1000E-06,+6.0529685902E+00,+6.0470312110E+00,-5.9595321E-03
-8.0000E-06,+6.0506248402E+00,+6.0446874610E+00,-5.9595321E-03
-7.9000E-06,+6.0482810902E+00,+6.0435155860E+00,-4.7876570E-03
-7.8000E-06,+6.0467185901E+00,+6.0411718359E+00,-5.5689071E-03
-7.7000E-06,+6.0443748401E+00,+6.0392187109E+00,-5.1782820E-03
-7.6000E-06,+6.0424217151E+00,+6.0376562109E+00,-4.7876570E-03
-7.5000E-06,+6.0412498401E+00,+6.0360937109E+00,-5.1782820E-03
-7.4000E-06,+6.0392967150E+00,+6.0345312108E+00,-4.7876570E-03
-7.3000E-06,+6.0381248400E+00,+6.0337499608E+00,-4.3970320E-03
-7.2000E-06,+6.0373435900E+00,+6.0325780858E+00,-4.7876570E-03
-7.1000E-06,+6.0361717150E+00,+6.0314062108E+00,-4.7876570E-03
-7.0000E-06,+6.0346092150E+00,+6.0302343358E+00,-4.3970320E-03
-6.9000E-06,+6.0338279649E+00,+6.0286718358E+00,-5.1782820E-03
