x-axis,MATH
-5.4000E-06,+6.2792968750E+00
-5.3000E-06,+6.2792968750E+00
-5.2000E-06,+6.2792968750E+00
-5.1000E-06,+6.2597656250E+00
-5.0000E-06,+6.2695312500E+00
-4.9000E-06,+6.2597656250E+00
-4.8000E-06,+6.2500000000E+00
-4.7000E-06,+6.2597656250E+00
-4.6000E-06,+6.2695312500E+00
-4.5000E-06,+6.2695312500E+00
-4.4000E-06,+6.2695312500E+00
-4.3000E-06,+6.2597656250E+00
-4.2000E-06,+6.2402343750E+00
-4.1000E-06,+6.2597656250E+00
-4.0000E-06,+6.2402343750E+00
-3.9000E-06,+6.2304687500E+00
-3.8000E-06,+6.2304687500E+00
-3.7000E-06,+6.2500000000E+00
-3.6000E-06,+6.2304687500E+00
-3.5000E-06,+6.2402343750E+00
-3.4000E-06,+6.2207031250E+00
-3.3000E-06,+6.2207031250E+00
-3.2000E-06,+6.2207031250E+00
-3.1000E-06,+6.2402343750E+00
-3.0000E-06,+6.2207031250E+00
-2.9000E-06,+6.2304687500E+00
-2.8000E-06,+6.2207031250E+00
-2.7000E-06,+6.2207031250E+00
-2.6000E-06,+6.2304687500E+00
-2.5000E-06,+6.2011718750E+00
-2.4000E-06,+6.2109375000E+00
-2.3000E-06,+6.2207031250E+00
-2.2000E-06,+6.2109375000E+00
-2.1000E-06,+6.2109375000E+00
-2.0000E-06,+6.2207031250E+00
-1.9000E-06,+6.2304687500E+00
-1.8000E-06,+6.2304687500E+00
-1.7000E-06,+6.2109375000E+00
-1.6000E-06,+6.2304687500E+00
-1.5000E-06,+6.2109375000E+00
-1.4000E-06,+6.2109375000E+00
-1.3000E-06,+6.2109375000E+00
-1.2000E-06,+6.2109375000E+00
-1.1000E-06,+6.2109375000E+00
-1.0000E-06,+6.2109375000E+00
-900.0E-09,+6.2109375000E+00
-800.0E-09,+6.2207031250E+00
-700.0E-09,+6.2207031250E+00
-600.0E-09,+6.2011718750E+00
-500.0E-09,+6.2011718750E+00
-400.0E-09,+6.2304687500E+00
-300.0E-09,+6.1816406250E+00
-200.0E-09,+6.0058593749E+00
-100.0E-09,+371.0937499E-03
+0.0E+00,-10.6542968750E+00
+100.0E-09,-10.5957031250E+00
+200.0E-09,-10.6054687500E+00
+300.0E-09,-10.6152343750E+00
+400.0E-09,-10.6054687500E+00
+500.0E-09,-10.6152343750E+00
+600.0E-09,-10.5957031250E+00
+700.0E-09,-10.5859375000E+00
+800.0E-09,-10.5859375000E+00
+900.0E-09,-10.5566406250E+00
+1.0000E-06,-10.5566406250E+00
+1.1000E-06,-10.5273437500E+00
+1.2000E-06,-10.4980468750E+00
+1.3000E-06,-10.4882812500E+00
+1.4000E-06,-10.4492187500E+00
+1.5000E-06,-10.4394531250E+00
+1.6000E-06,-10.4296875000E+00
+1.7000E-06,-10.4199218750E+00
+1.8000E-06,-10.3906250000E+00
+1.9000E-06,-10.3613281250E+00
+2.0000E-06,-10.3417968750E+00
+2.1000E-06,-10.3320312500E+00
+2.2000E-06,-10.3125000000E+00
+2.3000E-06,-10.3027343750E+00
+2.4000E-06,-10.2636718750E+00
+2.5000E-06,-10.2539062500E+00
+2.6000E-06,-10.2343750000E+00
+2.7000E-06,-10.2050781250E+00
+2.8000E-06,-10.1855468750E+00
+2.9000E-06,-10.1855468750E+00
+3.0000E-06,-10.1562500000E+00
+3.1000E-06,-10.1367187500E+00
+3.2000E-06,-10.1269531250E+00
+3.3000E-06,-10.0976562500E+00
+3.4000E-06,-10.0683593750E+00
+3.5000E-06,-10.0683593750E+00
+3.6000E-06,-10.0488281250E+00
+3.7000E-06,-10.0292968750E+00
+3.8000E-06,-10.0195312500E+00
+3.9000E-06,-10.0000000000E+00
+4.0000E-06,-9.9804687500E+00
+4.1000E-06,-9.9511718750E+00
+4.2000E-06,-9.9414062500E+00
+4.3000E-06,-9.9316406250E+00
+4.4000E-06,-9.9121093750E+00
+4.5000E-06,-9.9023437500E+00
+4.6000E-06,-9.8828125000E+00
+4.7000E-06,-9.8535156250E+00
+4.8000E-06,-9.8437500000E+00
+4.9000E-06,-9.8339843750E+00
+5.0000E-06,-9.8144531250E+00
+5.1000E-06,-9.7851562500E+00
+5.2000E-06,-9.7656250000E+00
+5.3000E-06,-9.7460937500E+00
+5.4000E-06,-9.7265625000E+00
+5.5000E-06,-9.6972656250E+00
+5.6000E-06,-9.6777343750E+00
+5.7000E-06,-9.6386718750E+00
+5.8000E-06,-9.5996093750E+00
+5.9000E-06,-9.5312500000E+00
+6.0000E-06,-9.0625000000E+00
+6.1000E-06,-7.4609375000E+00
+6.2000E-06,-5.2636718750E+00
+6.3000E-06,-2.9980468750E+00
+6.4000E-06,-820.3125000E-03
+6.5000E-06,+1.1035156250E+00
+6.6000E-06,+2.7148437500E+00
+6.7000E-06,+3.9355468750E+00
+6.8000E-06,+4.7851562500E+00
+6.9000E-06,+5.3906250000E+00
+7.0000E-06,+5.7226562500E+00
+7.1000E-06,+5.8496093750E+00
+7.2000E-06,+5.8398437500E+00
+7.3000E-06,+5.6542968750E+00
+7.4000E-06,+5.2832031250E+00
+7.5000E-06,+4.6972656250E+00
+7.6000E-06,+3.8378906250E+00
+7.7000E-06,+2.7050781250E+00
+7.8000E-06,+1.2500000000E+00
+7.9000E-06,-458.9843750E-03
+8.0000E-06,-2.3730468750E+00
+8.1000E-06,-4.2675781250E+00
+8.2000E-06,-6.0839843750E+00
+8.3000E-06,-7.4609375000E+00
+8.4000E-06,-8.1152343750E+00
+8.5000E-06,-7.8613281250E+00
+8.6000E-06,-6.7285156250E+00
+8.7000E-06,-5.0781250000E+00
+8.8000E-06,-3.2519531250E+00
+8.9000E-06,-1.3574218750E+00
+9.0000E-06,+390.6250000E-03
+9.1000E-06,+1.9140625000E+00
+9.2000E-06,+3.1347656250E+00
+9.3000E-06,+4.0722656250E+00
+9.4000E-06,+4.7070312500E+00
+9.5000E-06,+5.1269531250E+00
+9.6000E-06,+5.3515625000E+00
+9.7000E-06,+5.3710937500E+00
+9.8000E-06,+5.2441406250E+00
+9.9000E-06,+4.9121093750E+00
+10.0000E-06,+4.4335937500E+00
+10.1000E-06,+3.6816406250E+00
+10.2000E-06,+2.6953125000E+00
+10.3000E-06,+1.4062500000E+00
+10.4000E-06,-78.1250000E-03
+10.5000E-06,-1.7382812500E+00
+10.6000E-06,-3.4375000000E+00
+10.7000E-06,-5.0000000000E+00
+10.8000E-06,-6.2402343750E+00
+10.9000E-06,-6.9531250000E+00
+11.0000E-06,-6.9531250000E+00
+11.1000E-06,-6.2207031250E+00
+11.2000E-06,-4.9316406250E+00
+11.3000E-06,-3.4472656250E+00
+11.4000E-06,-1.7773437500E+00
+11.5000E-06,-185.5468750E-03
+11.6000E-06,+1.2792968750E+00
+11.7000E-06,+2.4902343750E+00
+11.8000E-06,+3.4570312500E+00
+11.9000E-06,+4.1601562500E+00
+12.0000E-06,+4.6289062500E+00
+12.1000E-06,+4.9023437500E+00
+12.2000E-06,+4.9804687500E+00
+12.3000E-06,+4.8925781250E+00
+12.4000E-06,+4.6289062500E+00
+12.5000E-06,+4.1503906250E+00
+12.6000E-06,+3.5253906250E+00
+12.7000E-06,+2.6269531250E+00
+12.8000E-06,+1.4746093750E+00
+12.9000E-06,+117.1875000E-03
+13.0000E-06,-1.3183593750E+00
+13.1000E-06,-2.8710937500E+00
+13.2000E-06,-4.2578125000E+00
+13.3000E-06,-5.4003906250E+00
+13.4000E-06,-6.1132812500E+00
+13.5000E-06,-6.2402343750E+00
+13.6000E-06,-5.7226562500E+00
+13.7000E-06,-4.7167968750E+00
+13.8000E-06,-3.4472656250E+00
+13.9000E-06,-1.9628906250E+00
+14.0000E-06,-527.3437500E-03
+14.1000E-06,+849.6093750E-03
+14.2000E-06,+2.0312500000E+00
+14.3000E-06,+2.9785156250E+00
+14.4000E-06,+3.6914062500E+00
+14.5000E-06,+4.1699218750E+00
+14.6000E-06,+4.2187500000E+00
+14.7000E-06,+3.2812500000E+00
+14.8000E-06,+5.2636718750E+00
+14.9000E-06,+6.4062500000E+00
+15.0000E-06,+6.4062500000E+00
+15.1000E-06,+6.4062500000E+00
+15.2000E-06,+6.3769531250E+00
+15.3000E-06,+6.3964843750E+00
+15.4000E-06,+6.3671875000E+00
+15.5000E-06,+6.3769531250E+00
+15.6000E-06,+6.3769531250E+00
+15.7000E-06,+6.3769531250E+00
+15.8000E-06,+6.3769531250E+00
+15.9000E-06,+6.3671875000E+00
+16.0000E-06,+6.3769531250E+00
+16.1000E-06,+6.3769531250E+00
+16.2000E-06,+6.3769531250E+00
+16.3000E-06,+6.3574218750E+00
+16.4000E-06,+6.3476562500E+00
+16.5000E-06,+6.3281250000E+00
+16.6000E-06,+6.3476562500E+00
+16.7000E-06,+6.3476562500E+00
+16.8000E-06,+6.3281250000E+00
+16.9000E-06,+6.3378906250E+00
+17.0000E-06,+6.3378906250E+00
+17.1000E-06,+6.3183593750E+00
+17.2000E-06,+6.3281250000E+00
+17.3000E-06,+6.3183593750E+00
+17.4000E-06,+6.3085937500E+00
+17.5000E-06,+6.3085937500E+00
+17.6000E-06,+6.3085937500E+00
+17.7000E-06,+6.2988281250E+00
+17.8000E-06,+6.3085937500E+00
+17.9000E-06,+6.2890625000E+00
+18.0000E-06,+6.3183593750E+00
+18.1000E-06,+6.3085937500E+00
+18.2000E-06,+6.2988281250E+00
+18.3000E-06,+6.3085937500E+00
+18.4000E-06,+6.2988281250E+00
+18.5000E-06,+6.2890625000E+00
+18.6000E-06,+6.2792968750E+00
+18.7000E-06,+6.2988281250E+00
+18.8000E-06,+6.2890625000E+00
+18.9000E-06,+6.2988281250E+00
+19.0000E-06,+6.2988281250E+00
+19.1000E-06,+6.2792968750E+00
+19.2000E-06,+6.2988281250E+00
+19.3000E-06,+6.2890625000E+00
+19.4000E-06,+6.2792968750E+00
+19.5000E-06,+6.2792968750E+00
+19.6000E-06,+6.2695312500E+00
+19.7000E-06,+6.2695312500E+00
+19.8000E-06,+6.2792968750E+00
+19.9000E-06,+6.2792968750E+00
+20.0000E-06,+6.2792968750E+00
+20.1000E-06,+6.2695312500E+00
+20.2000E-06,+6.2695312500E+00
+20.3000E-06,+6.2597656250E+00
+20.4000E-06,+6.2597656250E+00
+20.5000E-06,+6.2597656250E+00
+20.6000E-06,+6.2597656250E+00
+20.7000E-06,+6.2597656250E+00
+20.8000E-06,+6.2597656250E+00
+20.9000E-06,+6.2500000000E+00
+21.0000E-06,+6.2500000000E+00
+21.1000E-06,+6.2402343750E+00
+21.2000E-06,+6.2304687500E+00
+21.3000E-06,+6.2500000000E+00
+21.4000E-06,+6.2402343750E+00
+21.5000E-06,+6.2402343750E+00
+21.6000E-06,+6.2500000000E+00
+21.7000E-06,+6.2402343750E+00
+21.8000E-06,+6.2402343750E+00
+21.9000E-06,+6.2500000000E+00
+22.0000E-06,+6.2500000000E+00
+22.1000E-06,+6.2500000000E+00
+22.2000E-06,+6.2402343750E+00
+22.3000E-06,+6.2402343750E+00
+22.4000E-06,+6.2207031250E+00
+22.5000E-06,+6.2402343750E+00
+22.6000E-06,+6.2500000000E+00
+22.7000E-06,+6.2304687500E+00
+22.8000E-06,+6.2304687500E+00
+22.9000E-06,+6.2402343750E+00
+23.0000E-06,+6.2304687500E+00
+23.1000E-06,+6.2207031250E+00
+23.2000E-06,+6.2402343750E+00
+23.3000E-06,+6.2304687500E+00
+23.4000E-06,+6.2402343750E+00
+23.5000E-06,+6.2402343750E+00
+23.6000E-06,+6.2304687500E+00
+23.7000E-06,+6.2109375000E+00
+23.8000E-06,+6.2207031250E+00
+23.9000E-06,+6.2207031250E+00
+24.0000E-06,+6.2304687500E+00
+24.1000E-06,+6.1914062500E+00
+24.2000E-06,+6.2109375000E+00
+24.3000E-06,+6.2207031250E+00
+24.4000E-06,+6.2109375000E+00
+24.5000E-06,+6.2109375000E+00
