x-axis,MATH
+28.7000E-06,-11.3181093633E+00
+28.8000E-06,-11.3181093633E+00
+28.9000E-06,-11.3181093633E+00
+29.0000E-06,-11.2985781133E+00
+29.1000E-06,-11.3181093633E+00
+29.2000E-06,-11.2985781133E+00
+29.3000E-06,-11.2985781133E+00
+29.4000E-06,-11.2985781133E+00
+29.5000E-06,-11.1423281133E+00
+29.6000E-06,-11.1325624883E+00
+29.7000E-06,-11.1325624883E+00
+29.8000E-06,-11.1423281133E+00
+29.9000E-06,-11.1325624883E+00
+30.0000E-06,-11.1325624883E+00
+30.1000E-06,-11.1325624883E+00
+30.2000E-06,-11.1325624883E+00
+30.3000E-06,-11.1325624883E+00
+30.4000E-06,-11.1325624883E+00
+30.5000E-06,-10.9567812383E+00
+30.6000E-06,-11.1325624883E+00
+30.7000E-06,-11.1325624883E+00
+30.8000E-06,-11.1130312383E+00
+30.9000E-06,-11.1130312383E+00
+31.0000E-06,-11.1130312383E+00
+31.1000E-06,-10.9567812383E+00
+31.2000E-06,-10.9567812383E+00
+31.3000E-06,-10.9567812383E+00
+31.4000E-06,-10.9470156133E+00
+31.5000E-06,-10.9567812383E+00
+31.6000E-06,-10.9470156133E+00
+31.7000E-06,-10.9470156133E+00
+31.8000E-06,-10.9470156133E+00
+31.9000E-06,-10.9470156133E+00
+32.0000E-06,-10.9470156133E+00
+32.1000E-06,-10.9274843633E+00
+32.2000E-06,-10.7712343633E+00
+32.3000E-06,-10.9274843633E+00
+32.4000E-06,-10.9274843633E+00
+32.5000E-06,-10.7712343633E+00
+32.6000E-06,-10.7712343633E+00
+32.7000E-06,-10.7712343633E+00
+32.8000E-06,-10.7712343633E+00
+32.9000E-06,-10.7712343633E+00
+33.0000E-06,-10.7614687383E+00
+33.1000E-06,-10.7712343633E+00
+33.2000E-06,-10.7614687383E+00
+33.3000E-06,-10.7614687383E+00
+33.4000E-06,-10.7614687383E+00
+33.5000E-06,-10.7614687383E+00
+33.6000E-06,-9.8532656133E+00
+33.7000E-06,-1.4059999883E+00
+33.8000E-06,+7.0998593867E+00
+33.9000E-06,+7.0998593867E+00
+34.0000E-06,+6.9436093867E+00
+34.1000E-06,+6.9436093867E+00
+34.2000E-06,+6.9338437617E+00
+34.3000E-06,+6.9436093867E+00
+34.4000E-06,+6.9338437617E+00
+34.5000E-06,+6.9338437617E+00
+34.6000E-06,+6.9143125117E+00
+34.7000E-06,+6.7580625117E+00
+34.8000E-06,+6.9143125117E+00
+34.9000E-06,+6.7580625117E+00
+35.0000E-06,+6.7385312617E+00
+35.1000E-06,+6.7287656367E+00
+35.2000E-06,+6.8850156367E+00
+35.3000E-06,+6.7287656367E+00
+35.4000E-06,+6.7092343867E+00
+35.5000E-06,+6.7092343867E+00
+35.6000E-06,+6.7092343867E+00
+35.7000E-06,+6.6994687617E+00
+35.8000E-06,+6.7092343867E+00
+35.9000E-06,+6.6994687617E+00
+36.0000E-06,+6.6994687617E+00
+36.1000E-06,+6.6799375117E+00
+36.2000E-06,+6.6799375117E+00
+36.3000E-06,+6.6799375117E+00
+36.4000E-06,+6.6701718867E+00
+36.5000E-06,+6.6799375117E+00
+36.6000E-06,+6.6701718867E+00
+36.7000E-06,+6.6799375117E+00
+36.8000E-06,+6.6701718867E+00
+36.9000E-06,+6.6701718867E+00
+37.0000E-06,+6.6701718867E+00
+37.1000E-06,+6.6701718867E+00
+37.2000E-06,+6.6506406367E+00
+37.3000E-06,+6.6506406367E+00
+37.4000E-06,+6.6506406367E+00
+37.5000E-06,+6.6506406367E+00
+37.6000E-06,+6.6506406367E+00
+37.7000E-06,+6.6506406367E+00
+37.8000E-06,+6.6506406367E+00
+37.9000E-06,+6.6506406367E+00
+38.0000E-06,+6.6506406367E+00
+38.1000E-06,+6.6506406367E+00
+38.2000E-06,+6.6311093867E+00
+38.3000E-06,+6.6311093867E+00
+38.4000E-06,+6.6506406367E+00
+38.5000E-06,+6.6506406367E+00
+38.6000E-06,+6.6311093867E+00
+38.7000E-06,+6.6311093867E+00
+38.8000E-06,+6.6311093867E+00
+38.9000E-06,+6.6311093867E+00
+39.0000E-06,+6.6311093867E+00
+39.1000E-06,+6.6311093867E+00
+39.2000E-06,+6.6311093867E+00
+39.3000E-06,+6.4748593867E+00
+39.4000E-06,+6.6213437617E+00
+39.5000E-06,+6.6311093867E+00
+39.6000E-06,+6.6311093867E+00
+39.7000E-06,+6.6213437617E+00
+39.8000E-06,+6.6213437617E+00
+39.9000E-06,+6.6213437617E+00
+40.0000E-06,+6.6213437617E+00
+40.1000E-06,+6.6213437617E+00
+40.2000E-06,+6.4650937617E+00
+40.3000E-06,+6.6213437617E+00
+40.4000E-06,+6.6213437617E+00
+40.5000E-06,+6.6213437617E+00
+40.6000E-06,+6.6018125117E+00
+40.7000E-06,+6.4650937617E+00
+40.8000E-06,+6.6213437617E+00
+40.9000E-06,+6.6213437617E+00
+41.0000E-06,+6.6018125117E+00
+41.1000E-06,+6.4650937617E+00
+41.2000E-06,+6.6213437617E+00
+41.3000E-06,+6.6018125117E+00
+41.4000E-06,+6.4455625117E+00
+41.5000E-06,+6.4455625117E+00
+41.6000E-06,+6.6018125117E+00
+41.7000E-06,+6.4455625117E+00
+41.8000E-06,+6.6018125117E+00
+41.9000E-06,+6.6018125117E+00
+42.0000E-06,+6.6018125117E+00
+42.1000E-06,+6.4455625117E+00
+42.2000E-06,+6.5920468867E+00
+42.3000E-06,+6.6018125117E+00
+42.4000E-06,+6.4357968867E+00
+42.5000E-06,+6.4357968867E+00
+42.6000E-06,+6.4357968867E+00
+42.7000E-06,+6.4357968867E+00
+42.8000E-06,+6.6018125117E+00
+42.9000E-06,+6.4357968867E+00
+43.0000E-06,+6.5920468867E+00
+43.1000E-06,+6.4357968867E+00
+43.2000E-06,+6.5725156367E+00
+43.3000E-06,+6.4162656367E+00
+43.4000E-06,+6.4162656367E+00
+43.5000E-06,+6.4357968867E+00
+43.6000E-06,+6.5725156367E+00
+43.7000E-06,+6.5725156367E+00
+43.8000E-06,+6.4162656367E+00
+43.9000E-06,+6.5725156367E+00
+44.0000E-06,+6.4162656367E+00
+44.1000E-06,+6.5725156367E+00
+44.2000E-06,+6.5725156367E+00
+44.3000E-06,+6.4162656367E+00
+44.4000E-06,+6.4162656367E+00
+44.5000E-06,+6.4065000117E+00
+44.6000E-06,+6.5725156367E+00
+44.7000E-06,+6.4065000117E+00
+44.8000E-06,+6.4065000117E+00
+44.9000E-06,+6.4162656367E+00
+45.0000E-06,+6.4162656367E+00
+45.1000E-06,+6.4065000117E+00
+45.2000E-06,+6.4065000117E+00
+45.3000E-06,+6.4065000117E+00
+45.4000E-06,+6.4065000117E+00
+45.5000E-06,+6.4065000117E+00
+45.6000E-06,+6.4065000117E+00
+45.7000E-06,+6.4065000117E+00
+45.8000E-06,+6.4065000117E+00
+45.9000E-06,+6.4065000117E+00
+46.0000E-06,+6.4065000117E+00
+46.1000E-06,+6.5627500117E+00
+46.2000E-06,+6.4065000117E+00
+46.3000E-06,+6.3869687617E+00
+46.4000E-06,+6.4065000117E+00
+46.5000E-06,+6.3869687617E+00
+46.6000E-06,+6.3869687617E+00
+46.7000E-06,+6.5432187617E+00
+46.8000E-06,+6.3869687617E+00
+46.9000E-06,+6.3869687617E+00
+47.0000E-06,+6.3869687617E+00
+47.1000E-06,+6.3869687617E+00
+47.2000E-06,+6.3869687617E+00
+47.3000E-06,+6.3869687617E+00
+47.4000E-06,+6.3869687617E+00
+47.5000E-06,+6.5432187617E+00
+47.6000E-06,+6.3869687617E+00
+47.7000E-06,+6.3869687617E+00
+47.8000E-06,+6.5334531367E+00
+47.9000E-06,+6.3772031367E+00
+48.0000E-06,+6.3772031367E+00
+48.1000E-06,+6.5334531367E+00
+48.2000E-06,+6.3772031367E+00
+48.3000E-06,+6.3772031367E+00
+48.4000E-06,+6.3772031367E+00
+48.5000E-06,+6.3772031367E+00
+48.6000E-06,+6.3772031367E+00
+48.7000E-06,+6.3772031367E+00
+48.8000E-06,+6.3772031367E+00
+48.9000E-06,+6.5334531367E+00
+49.0000E-06,+6.3772031367E+00
+49.1000E-06,+6.3576718867E+00
+49.2000E-06,+6.3772031367E+00
+49.3000E-06,+6.5139218867E+00
+49.4000E-06,+6.5139218867E+00
+49.5000E-06,+6.3576718867E+00
+49.6000E-06,+6.3576718867E+00
+49.7000E-06,+6.3576718867E+00
+49.8000E-06,+5.8889218866E+00
+49.9000E-06,-4.8630312384E+00
+50.0000E-06,-12.1579531133E+00
+50.1000E-06,-11.8161562383E+00
+50.2000E-06,-11.6403749883E+00
+50.3000E-06,-11.7868593633E+00
+50.4000E-06,-11.6306093633E+00
+50.5000E-06,-11.6403749883E+00
+50.6000E-06,-11.6306093633E+00
+50.7000E-06,-11.6306093633E+00
+50.8000E-06,-11.6110781133E+00
+50.9000E-06,-11.6110781133E+00
+51.0000E-06,-11.6110781133E+00
+51.1000E-06,-11.6110781133E+00
+51.2000E-06,-11.4255312383E+00
+51.3000E-06,-11.5817812383E+00
+51.4000E-06,-11.5817812383E+00
+51.5000E-06,-11.4059999883E+00
+51.6000E-06,-11.5622499883E+00
+51.7000E-06,-11.5622499883E+00
+51.8000E-06,-11.5524843633E+00
+51.9000E-06,-11.5524843633E+00
+52.0000E-06,-11.3767031133E+00
+52.1000E-06,-11.3962343633E+00
+52.2000E-06,-11.3767031133E+00
+52.3000E-06,-11.3767031133E+00
+52.4000E-06,-11.3669374883E+00
+52.5000E-06,-11.3669374883E+00
+52.6000E-06,-11.3669374883E+00
+52.7000E-06,-11.3474062383E+00
+52.8000E-06,-11.3474062383E+00
+52.9000E-06,-11.3474062383E+00
+53.0000E-06,-11.3474062383E+00
+53.1000E-06,-11.3376406133E+00
+53.2000E-06,-11.3376406133E+00
+53.3000E-06,-11.3376406133E+00
+53.4000E-06,-11.3181093633E+00
+53.5000E-06,-11.3181093633E+00
+53.6000E-06,-11.3181093633E+00
+53.7000E-06,-11.3181093633E+00
+53.8000E-06,-11.3181093633E+00
+53.9000E-06,-11.1423281133E+00
+54.0000E-06,-11.1423281133E+00
+54.1000E-06,-11.1423281133E+00
+54.2000E-06,-11.2985781133E+00
+54.3000E-06,-11.1423281133E+00
+54.4000E-06,-11.2985781133E+00
+54.5000E-06,-11.1325624883E+00
+54.6000E-06,-11.1423281133E+00
+54.7000E-06,-11.1423281133E+00
+54.8000E-06,-11.1325624883E+00
+54.9000E-06,-11.1325624883E+00
+55.0000E-06,-11.1325624883E+00
+55.1000E-06,-11.1325624883E+00
+55.2000E-06,-11.1325624883E+00
+55.3000E-06,-11.1325624883E+00
+55.4000E-06,-11.1325624883E+00
+55.5000E-06,-11.1130312383E+00
+55.6000E-06,-11.1130312383E+00
+55.7000E-06,-11.1130312383E+00
+55.8000E-06,-11.1130312383E+00
+55.9000E-06,-11.1130312383E+00
+56.0000E-06,-10.9567812383E+00
+56.1000E-06,-10.9567812383E+00
+56.2000E-06,-10.9567812383E+00
+56.3000E-06,-10.9567812383E+00
+56.4000E-06,-10.9470156133E+00
+56.5000E-06,-10.9470156133E+00
+56.6000E-06,-10.9470156133E+00
+56.7000E-06,-10.9470156133E+00
+56.8000E-06,-10.9470156133E+00
+56.9000E-06,-10.9470156133E+00
+57.0000E-06,-10.9274843633E+00
+57.1000E-06,-10.9274843633E+00
+57.2000E-06,-10.7712343633E+00
+57.3000E-06,-10.9274843633E+00
+57.4000E-06,-10.9177187383E+00
+57.5000E-06,-10.7712343633E+00
+57.6000E-06,-10.7712343633E+00
+57.7000E-06,-10.7712343633E+00
+57.8000E-06,-10.7712343633E+00
+57.9000E-06,-10.7614687383E+00
+58.0000E-06,-10.7614687383E+00
+58.1000E-06,-10.7614687383E+00
+58.2000E-06,-10.7614687383E+00
+58.3000E-06,-10.7614687383E+00
+58.4000E-06,-10.7614687383E+00
+58.5000E-06,-10.7614687383E+00
+58.6000E-06,-10.2438906133E+00
+58.7000E-06,-1.7184999883E+00
