x-axis,3,MATH
second,Volt,Volt
-21.3000E-06,+15.7300777435E+00,+72.6562492E-03
-21.2000E-06,+15.7222652435E+00,+68.7499992E-03
-21.1000E-06,+15.7203121185E+00,+72.4609367E-03
-21.0000E-06,+15.7164058685E+00,+71.6796867E-03
-20.9000E-06,+15.7144527435E+00,+70.7031242E-03
-20.8000E-06,+15.7085933685E+00,+69.9218742E-03
-20.7000E-06,+15.7027339935E+00,+70.8984367E-03
-20.6000E-06,+15.6949214935E+00,+66.6015616E-03
-20.5000E-06,+15.6910152435E+00,+68.3593742E-03
-20.4000E-06,+15.6851558685E+00,+69.5312492E-03
-20.3000E-06,+15.6773433685E+00,+66.9921866E-03
-20.2000E-06,+15.6753902435E+00,+66.9921866E-03
-20.1000E-06,+15.6695308685E+00,+66.9921866E-03
-20.0000E-06,+15.6656246185E+00,+65.4296866E-03
-19.9000E-06,+15.6597652435E+00,+64.8437491E-03
-19.8000E-06,+15.6539058685E+00,+66.0156241E-03
-19.7000E-06,+15.6519527435E+00,+65.2343741E-03
-19.6000E-06,+15.6460933685E+00,+63.8671866E-03
-19.5000E-06,+15.6421871185E+00,+62.6953116E-03
-19.4000E-06,+15.6324214935E+00,+61.5234366E-03
-19.3000E-06,+15.6265621185E+00,+62.3046866E-03
-19.2000E-06,+15.6226558685E+00,+61.5234366E-03
-19.1000E-06,+15.6167964935E+00,+61.9140616E-03
-19.0000E-06,+15.6089839935E+00,+61.3281241E-03
-18.9000E-06,+15.6011714935E+00,+61.9140616E-03
-18.8000E-06,+15.5914058685E+00,+59.9609365E-03
-18.7000E-06,+15.5874996185E+00,+59.1796865E-03
-18.6000E-06,+15.5796871185E+00,+56.6406240E-03
-18.5000E-06,+15.5718746185E+00,+59.5703115E-03
-18.4000E-06,+15.5640621185E+00,+58.0078115E-03
-18.3000E-06,+15.5582027435E+00,+57.2265615E-03
-18.2000E-06,+15.5484371185E+00,+56.2499990E-03
-18.1000E-06,+15.5406246185E+00,+57.6171865E-03
-18.0000E-06,+15.5328121185E+00,+55.6640615E-03
-17.9000E-06,+15.5249996185E+00,+56.0546865E-03
-17.8000E-06,+15.5171871185E+00,+54.4921864E-03
-17.7000E-06,+15.5093746185E+00,+55.2734365E-03
-17.6000E-06,+15.5015621185E+00,+53.7109364E-03
-17.5000E-06,+15.4937496185E+00,+54.2968739E-03
-17.4000E-06,+15.4878902435E+00,+50.7812489E-03
-17.3000E-06,+15.4820308685E+00,+50.9765614E-03
-17.2000E-06,+15.4722652435E+00,+53.1249989E-03
-17.1000E-06,+15.4664058685E+00,+51.9531239E-03
-17.0000E-06,+15.4585933685E+00,+51.5624989E-03
-16.9000E-06,+15.4468746185E+00,+49.9999989E-03
-16.8000E-06,+15.4410152435E+00,+48.2421864E-03
-16.7000E-06,+15.4332027435E+00,+48.4374989E-03
-16.6000E-06,+15.4253902435E+00,+49.4140614E-03
-16.5000E-06,+15.4195308685E+00,+47.8515614E-03
-16.4000E-06,+15.4039058685E+00,+47.6562488E-03
-16.3000E-06,+14.9781246185E+00,-7.0312520E-03
-16.2000E-06,+15.0015621185E+00,+16.2109359E-03
-16.1000E-06,+14.9839839935E+00,+21.0937485E-03
-16.0000E-06,+14.9742183685E+00,+23.6328110E-03
-15.9000E-06,+14.9683589935E+00,+25.3906235E-03
-15.8000E-06,+14.9624996185E+00,+24.6093735E-03
-15.7000E-06,+14.9546871185E+00,+27.9296861E-03
-15.6000E-06,+14.9488277435E+00,+27.5390610E-03
-15.5000E-06,+14.9410152435E+00,+28.7109361E-03
-15.4000E-06,+14.9390621185E+00,+28.7109361E-03
-15.3000E-06,+14.9312496185E+00,+29.8828111E-03
-15.2000E-06,+14.9292964935E+00,+28.9062486E-03
-15.1000E-06,+14.9253902435E+00,+29.1015611E-03
-15.0000E-06,+14.9214839935E+00,+30.8593736E-03
-14.9000E-06,+14.9156246185E+00,+32.4218736E-03
-14.8000E-06,+14.9136714935E+00,+31.4453111E-03
-14.7000E-06,+14.9097652435E+00,+34.7656237E-03
-14.6000E-06,+14.9078121185E+00,+33.7890611E-03
-14.5000E-06,+14.9019527435E+00,+34.5703112E-03
-14.4000E-06,+14.9019527435E+00,+34.7656237E-03
-14.3000E-06,+14.8941402435E+00,+36.1328112E-03
-14.2000E-06,+14.8921871185E+00,+36.7187487E-03
-14.1000E-06,+14.8902339935E+00,+39.4531237E-03
-14.0000E-06,+14.8902339935E+00,+39.0624987E-03
-13.9000E-06,+14.8824214935E+00,+39.6484362E-03
-13.8000E-06,+14.8785152435E+00,+39.0624987E-03
-13.7000E-06,+14.8765621185E+00,+39.6484362E-03
-13.6000E-06,+14.8765621185E+00,+42.5781238E-03
-13.5000E-06,+14.8707027435E+00,+41.0156237E-03
-13.4000E-06,+14.8687496185E+00,+41.6015613E-03
-13.3000E-06,+14.8648433685E+00,+41.7968738E-03
-13.2000E-06,+14.8628902435E+00,+42.1874988E-03
-13.1000E-06,+14.8589839935E+00,+42.3828113E-03
-13.0000E-06,+14.8570308685E+00,+43.9453113E-03
-12.9000E-06,+14.8531246185E+00,+44.5312488E-03
-12.8000E-06,+14.8511714935E+00,+45.3124988E-03
-12.7000E-06,+14.8472652435E+00,+44.9218738E-03
-12.6000E-06,+14.8453121185E+00,+45.1171863E-03
-12.5000E-06,+14.8433589935E+00,+48.0468739E-03
-12.4000E-06,+14.8394527435E+00,+48.8281239E-03
-12.3000E-06,+14.8374996185E+00,+48.2421864E-03
-12.2000E-06,+14.8316402435E+00,+48.0468739E-03
-12.1000E-06,+14.8316402435E+00,+50.3906239E-03
-12.0000E-06,+14.8296871185E+00,+48.6328114E-03
-11.9000E-06,+14.8238277435E+00,+50.7812489E-03
-11.8000E-06,+14.8199214935E+00,+50.1953114E-03
-11.7000E-06,+14.8199214935E+00,+50.5859364E-03
-11.6000E-06,+14.8160152435E+00,+50.1953114E-03
-11.5000E-06,+14.8140621185E+00,+51.5624989E-03
-11.4000E-06,+14.8101558685E+00,+51.7578114E-03
-11.3000E-06,+14.8062496185E+00,+52.7343739E-03
-11.2000E-06,+14.8062496185E+00,+52.5390614E-03
-11.1000E-06,+14.8042964935E+00,+52.7343739E-03
-11.0000E-06,+14.7984371185E+00,+52.9296864E-03
-10.9000E-06,+14.7964839935E+00,+54.1015614E-03
-10.8000E-06,+14.7945308685E+00,+51.5624989E-03
-10.7000E-06,+14.7925777435E+00,+53.3203114E-03
-10.6000E-06,+14.7906246185E+00,+55.8593740E-03
-10.5000E-06,+14.7867183685E+00,+55.8593740E-03
-10.4000E-06,+14.7867183685E+00,+55.8593740E-03
-10.3000E-06,+14.7847652435E+00,+57.6171865E-03
-10.2000E-06,+14.7828121185E+00,+58.0078115E-03
-10.1000E-06,+14.7769527435E+00,+56.2499990E-03
-10.0000E-06,+14.7769527435E+00,+57.6171865E-03
-9.9000E-06,+14.7730464935E+00,+58.0078115E-03
-9.8000E-06,+14.7710933685E+00,+56.0546865E-03
-9.7000E-06,+14.7691402435E+00,+57.6171865E-03
-9.6000E-06,+14.7652339935E+00,+58.5937490E-03
-9.5000E-06,+14.7652339935E+00,+57.4218740E-03
-9.4000E-06,+14.7632808685E+00,+58.2031240E-03
-9.3000E-06,+14.7593746185E+00,+59.3749990E-03
-9.2000E-06,+14.7574214935E+00,+58.9843740E-03
-9.1000E-06,+14.7535152435E+00,+59.9609365E-03
-9.0000E-06,+14.7515621185E+00,+60.5468740E-03
-8.9000E-06,+14.7515621185E+00,+61.5234366E-03
-8.8000E-06,+14.7496089935E+00,+59.5703115E-03
-8.7000E-06,+14.7457027435E+00,+60.7421865E-03
-8.6000E-06,+14.7437496185E+00,+60.7421865E-03
-8.5000E-06,+14.7417964935E+00,+61.7187491E-03
-8.4000E-06,+14.7398433685E+00,+59.9609365E-03
-8.3000E-06,+14.7359371185E+00,+62.4999991E-03
-8.2000E-06,+14.7378902435E+00,+62.8906241E-03
-8.1000E-06,+14.7339839935E+00,+64.4531241E-03
-8.0000E-06,+14.7300777435E+00,+64.6484366E-03
-7.9000E-06,+14.7281246185E+00,+61.9140616E-03
-7.8000E-06,+14.7261714935E+00,+63.6718741E-03
-7.7000E-06,+14.7222652435E+00,+64.8437491E-03
-7.6000E-06,+14.7222652435E+00,+65.0390616E-03
-7.5000E-06,+14.7183589935E+00,+65.8203116E-03
-7.4000E-06,+14.7183589935E+00,+64.2578116E-03
-7.3000E-06,+14.7164058685E+00,+64.8437491E-03
-7.2000E-06,+14.7144527435E+00,+67.9687492E-03
-7.1000E-06,+14.7105464935E+00,+66.4062491E-03
-7.0000E-06,+14.7124996185E+00,+67.7734366E-03
-6.9000E-06,+14.7085933685E+00,+68.3593742E-03
-6.8000E-06,+14.7085933685E+00,+67.9687492E-03
-6.7000E-06,+14.7027339935E+00,+68.9453117E-03
-6.6000E-06,+14.7007808685E+00,+66.9921866E-03
-6.5000E-06,+14.6988277435E+00,+69.1406242E-03
-6.4000E-06,+14.6988277435E+00,+69.7265617E-03
-6.3000E-06,+14.6929683685E+00,+68.3593742E-03
-6.2000E-06,+14.6890621185E+00,+67.7734366E-03
-6.1000E-06,+14.6871089935E+00,+68.5546867E-03
-6.0000E-06,+14.6871089935E+00,+68.9453117E-03
-5.9000E-06,+14.6851558685E+00,+69.1406242E-03
-5.8000E-06,+14.6812496185E+00,+69.7265617E-03
-5.7000E-06,+14.6792964935E+00,+70.7031242E-03
-5.6000E-06,+14.6792964935E+00,+70.3124992E-03
-5.5000E-06,+14.6734371185E+00,+70.5078117E-03
-5.4000E-06,+14.6734371185E+00,+70.8984367E-03
-5.3000E-06,+14.6695308685E+00,+71.4843742E-03
-5.2000E-06,+14.6714839935E+00,+69.3359367E-03
-5.1000E-06,+14.6675777435E+00,+70.7031242E-03
-5.0000E-06,+14.6597652435E+00,+70.3124992E-03
-4.9000E-06,+14.6597652435E+00,+72.2656242E-03
-4.8000E-06,+14.6597652435E+00,+72.4609367E-03
-4.7000E-06,+14.6578121185E+00,+72.4609367E-03
-4.6000E-06,+14.6558589935E+00,+73.8281242E-03
-4.5000E-06,+14.6519527435E+00,+73.0468742E-03
-4.4000E-06,+14.6539058685E+00,+72.6562492E-03
-4.3000E-06,+14.6499996185E+00,+72.0703117E-03
-4.2000E-06,+14.6519527435E+00,+72.8515617E-03
-4.1000E-06,+14.6480464935E+00,+73.4374992E-03
-4.0000E-06,+14.6460933685E+00,+74.0234367E-03
-3.9000E-06,+14.6421871185E+00,+73.0468742E-03
-3.8000E-06,+14.6421871185E+00,+74.9999993E-03
-3.7000E-06,+14.6382808685E+00,+74.6093742E-03
-3.6000E-06,+14.6382808685E+00,+73.8281242E-03
-3.5000E-06,+14.6324214935E+00,+74.0234367E-03
-3.4000E-06,+14.6343746185E+00,+74.2187492E-03
-3.3000E-06,+14.6304683685E+00,+75.5859368E-03
-3.2000E-06,+14.6285152435E+00,+75.1953118E-03
-3.1000E-06,+14.6265621185E+00,+73.8281242E-03
-3.0000E-06,+14.6246089935E+00,+75.1953118E-03
-2.9000E-06,+14.6226558685E+00,+74.9999993E-03
-2.8000E-06,+14.6187496185E+00,+75.1953118E-03
-2.7000E-06,+14.6207027435E+00,+75.5859368E-03
-2.6000E-06,+14.6148433685E+00,+75.7812493E-03
-2.5000E-06,+14.6148433685E+00,+75.3906243E-03
-2.4000E-06,+14.6128902435E+00,+74.8046868E-03
-2.3000E-06,+14.6089839935E+00,+78.7109368E-03
-2.2000E-06,+14.6089839935E+00,+76.5624993E-03
-2.1000E-06,+14.6070308685E+00,+77.5390618E-03
-2.0000E-06,+14.6050777435E+00,+76.3671868E-03
-1.9000E-06,+14.6050777435E+00,+77.7343743E-03
-1.8000E-06,+14.5992183685E+00,+78.3203118E-03
-1.7000E-06,+14.5972652435E+00,+78.5156243E-03
-1.6000E-06,+14.5972652435E+00,+78.5156243E-03
-1.5000E-06,+14.5914058685E+00,+75.9765618E-03
-1.4000E-06,+14.5914058685E+00,+78.3203118E-03
-1.3000E-06,+14.5894527435E+00,+79.2968743E-03
-1.2000E-06,+14.5874996185E+00,+77.1484368E-03
-1.1000E-06,+14.5835933685E+00,+79.8828118E-03
-1.0000E-06,+14.5835933685E+00,+79.4921868E-03
-900.0E-09,+14.5816402435E+00,+80.0781243E-03
-800.0E-09,+14.5796871185E+00,+79.6874993E-03
-700.0E-09,+14.5796871185E+00,+80.6640618E-03
-600.0E-09,+14.5757808685E+00,+79.8828118E-03
-500.0E-09,+14.5757808685E+00,+81.0546868E-03
-400.0E-09,+14.5679683685E+00,+80.6640618E-03
-300.0E-09,+14.5679683685E+00,+80.2734368E-03
-200.0E-09,+14.5640621185E+00,+80.0781243E-03
-100.0E-09,+14.5914058685E+00,+73.8281242E-03
-0.0E+00,+15.6617183685E+00,+25.9765610E-03
+100.0E-09,+15.7085933685E+00,+109.3749998E-03
+200.0E-09,+15.7378902435E+00,+106.4453122E-03
+300.0E-09,+15.7593746185E+00,+106.8359372E-03
+400.0E-09,+15.7671871185E+00,+103.7109372E-03
+500.0E-09,+15.7749996185E+00,+102.3437497E-03
+600.0E-09,+15.7808589935E+00,+100.9765621E-03
+700.0E-09,+15.7906246185E+00,+99.4140621E-03
+800.0E-09,+15.7886714935E+00,+98.2421871E-03
+900.0E-09,+15.7906246185E+00,+99.0234371E-03
+1.0000E-06,+15.7906246185E+00,+97.8515621E-03
+1.1000E-06,+15.7964839935E+00,+96.8749996E-03
+1.2000E-06,+15.7945308685E+00,+93.5546870E-03
+1.3000E-06,+15.7945308685E+00,+93.3593745E-03
+1.4000E-06,+15.7945308685E+00,+91.4062495E-03
+1.5000E-06,+15.7945308685E+00,+90.8203120E-03
+1.6000E-06,+15.7945308685E+00,+90.4296870E-03
+1.7000E-06,+15.7925777435E+00,+89.2578120E-03
+1.8000E-06,+15.7925777435E+00,+89.4531245E-03
+1.9000E-06,+15.7906246185E+00,+89.0624995E-03
+2.0000E-06,+15.7867183685E+00,+87.3046869E-03
+2.1000E-06,+15.7867183685E+00,+86.5234369E-03
+2.2000E-06,+15.7828121185E+00,+85.1562494E-03
+2.3000E-06,+15.7828121185E+00,+83.2031244E-03
+2.4000E-06,+15.7789058685E+00,+82.6171869E-03
+2.5000E-06,+15.7749996185E+00,+83.3984369E-03
+2.6000E-06,+15.7710933685E+00,+79.8828118E-03
+2.7000E-06,+15.7691402435E+00,+80.8593743E-03
+2.8000E-06,+15.7671871185E+00,+79.6874993E-03
+2.9000E-06,+15.7593746185E+00,+78.1249993E-03
+3.0000E-06,+15.7593746185E+00,+77.7343743E-03
+3.1000E-06,+15.7574214935E+00,+77.7343743E-03
+3.2000E-06,+15.7515621185E+00,+76.9531243E-03
+3.3000E-06,+15.7496089935E+00,+75.5859368E-03
+3.4000E-06,+15.7417964935E+00,+73.2421867E-03
+3.5000E-06,+15.7398433685E+00,+74.2187492E-03
+3.6000E-06,+15.7339839935E+00,+75.1953118E-03
+3.7000E-06,+15.7320308685E+00,+71.8749992E-03
+3.8000E-06,+15.7281246185E+00,+72.4609367E-03
+3.9000E-06,+15.7242183685E+00,+72.2656242E-03
+4.0000E-06,+15.7164058685E+00,+72.4609367E-03
+4.1000E-06,+15.7124996185E+00,+70.1171867E-03
+4.2000E-06,+15.7085933685E+00,+69.9218742E-03
+4.3000E-06,+15.7027339935E+00,+67.9687492E-03
+4.4000E-06,+15.6968746185E+00,+69.1406242E-03
+4.5000E-06,+15.6929683685E+00,+70.3124992E-03
+4.6000E-06,+15.6871089935E+00,+68.3593742E-03
+4.7000E-06,+15.6792964935E+00,+68.1640617E-03
+4.8000E-06,+15.6773433685E+00,+66.6015616E-03
+4.9000E-06,+15.6714839935E+00,+66.7968741E-03
+5.0000E-06,+15.6675777435E+00,+64.2578116E-03
+5.1000E-06,+15.6597652435E+00,+65.8203116E-03
+5.2000E-06,+15.6539058685E+00,+64.4531241E-03
+5.3000E-06,+15.6499996185E+00,+64.0624991E-03
+5.4000E-06,+15.6460933685E+00,+63.8671866E-03
+5.5000E-06,+15.6382808685E+00,+63.2812491E-03
+5.6000E-06,+15.6343746185E+00,+64.0624991E-03
+5.7000E-06,+15.6304683685E+00,+62.3046866E-03
+5.8000E-06,+15.6207027435E+00,+62.1093741E-03
+5.9000E-06,+15.6148433685E+00,+61.5234366E-03
+6.0000E-06,+15.6089839935E+00,+62.6953116E-03
+6.1000E-06,+15.6011714935E+00,+61.1328115E-03
+6.2000E-06,+15.5953121185E+00,+58.5937490E-03
+6.3000E-06,+15.5874996185E+00,+60.1562490E-03
+6.4000E-06,+15.5777339935E+00,+59.3749990E-03
+6.5000E-06,+15.5699214935E+00,+60.7421865E-03
+6.6000E-06,+15.5640621185E+00,+58.0078115E-03
+6.7000E-06,+15.5562496185E+00,+59.9609365E-03
+6.8000E-06,+15.5503902435E+00,+58.0078115E-03
+6.9000E-06,+15.5425777435E+00,+56.4453115E-03
+7.0000E-06,+15.5347652435E+00,+57.8124990E-03
+7.1000E-06,+15.5249996185E+00,+54.8828115E-03
+7.2000E-06,+15.5210933685E+00,+54.4921864E-03
+7.3000E-06,+15.5113277435E+00,+54.2968739E-03
+7.4000E-06,+15.5015621185E+00,+53.1249989E-03
+7.5000E-06,+15.4976558685E+00,+52.3437489E-03
+7.6000E-06,+15.4898433685E+00,+51.7578114E-03
+7.7000E-06,+15.4859371185E+00,+52.7343739E-03
+7.8000E-06,+15.4742183685E+00,+51.5624989E-03
+7.9000E-06,+15.4644527435E+00,+51.7578114E-03
+8.0000E-06,+15.4585933685E+00,+48.8281239E-03
+8.1000E-06,+15.4449214935E+00,+49.4140614E-03
+8.2000E-06,+15.4410152435E+00,+47.8515614E-03
+8.3000E-06,+15.4332027435E+00,+47.8515614E-03
+8.4000E-06,+15.4273433685E+00,+48.8281239E-03
+8.5000E-06,+15.4195308685E+00,+48.8281239E-03
+8.6000E-06,+15.4097652435E+00,+46.8749988E-03
+8.7000E-06,+14.9898433685E+00,-5.8593769E-03
+8.8000E-06,+15.0015621185E+00,+16.9921859E-03
+8.9000E-06,+14.9859371185E+00,+19.3359359E-03
+9.0000E-06,+14.9742183685E+00,+22.4609360E-03
+9.1000E-06,+14.9644527435E+00,+24.0234360E-03
+9.2000E-06,+14.9605464935E+00,+25.5859360E-03
+9.3000E-06,+14.9546871185E+00,+25.5859360E-03
+9.4000E-06,+14.9468746185E+00,+27.5390610E-03
+9.5000E-06,+14.9429683685E+00,+26.9531235E-03
+9.6000E-06,+14.9371089935E+00,+28.7109361E-03
+9.7000E-06,+14.9351558685E+00,+30.0781236E-03
+9.8000E-06,+14.9292964935E+00,+27.9296861E-03
+9.9000E-06,+14.9253902435E+00,+30.4687486E-03
+10.0000E-06,+14.9214839935E+00,+30.2734361E-03
+10.1000E-06,+14.9175777435E+00,+30.6640611E-03
+10.2000E-06,+14.9136714935E+00,+31.2499986E-03
+10.3000E-06,+14.9117183685E+00,+33.3984361E-03
+10.4000E-06,+14.9058589935E+00,+33.0078111E-03
+10.5000E-06,+14.9039058685E+00,+33.5937486E-03
+10.6000E-06,+14.8980464935E+00,+35.9374987E-03
+10.7000E-06,+14.8960933685E+00,+36.1328112E-03
+10.8000E-06,+14.8941402435E+00,+38.0859362E-03
+10.9000E-06,+14.8882808685E+00,+38.2812487E-03
+11.0000E-06,+14.8882808685E+00,+37.6953112E-03
+11.1000E-06,+14.8804683685E+00,+39.0624987E-03
+11.2000E-06,+14.8804683685E+00,+38.4765612E-03
+11.3000E-06,+14.8785152435E+00,+40.6249987E-03
+11.4000E-06,+14.8765621185E+00,+40.8203112E-03
+11.5000E-06,+14.8726558685E+00,+41.4062488E-03
+11.6000E-06,+14.8687496185E+00,+41.2109363E-03
+11.7000E-06,+14.8648433685E+00,+42.3828113E-03
+11.8000E-06,+14.8628902435E+00,+42.1874988E-03
+11.9000E-06,+14.8609371185E+00,+43.5546863E-03
+12.0000E-06,+14.8550777435E+00,+43.7499988E-03
+12.1000E-06,+14.8570308685E+00,+44.9218738E-03
