time	I(C1)	I(D1)	I(L1)	I(Rl)	Ix(U2:C)
4.099999999999937e-005	-2.618577e-001	-1.097227e-005	9.964463e-001	2.618466e-001	9.964573e-001
4.100000421112821e-005	-2.618543e-001	-7.523046e-006	9.964463e-001	2.618466e-001	9.964540e-001
4.100001263338590e-005	-2.618502e-001	-3.422647e-006	9.964465e-001	2.618466e-001	9.964501e-001
4.100002947790126e-005	-2.618473e-001	-5.590069e-007	9.964469e-001	2.618467e-001	9.964476e-001
4.100006316693199e-005	-2.618464e-001	3.763195e-007	9.964477e-001	2.618467e-001	9.964475e-001
4.100011145768620e-005	-2.618464e-001	4.140613e-007	9.964489e-001	2.618466e-001	9.964486e-001
4.100016885132726e-005	-2.618463e-001	4.242099e-007	9.964503e-001	2.618466e-001	9.964500e-001
4.100023029850880e-005	-2.618463e-001	4.363374e-007	9.964518e-001	2.618466e-001	9.964515e-001
4.100031482217378e-005	-2.618462e-001	4.410187e-007	9.964538e-001	2.618465e-001	9.964535e-001
4.100042692192166e-005	-2.618462e-001	4.415143e-007	9.964565e-001	2.618465e-001	9.964562e-001
4.100062943710337e-005	-2.618461e-001	4.340859e-007	9.964614e-001	2.618464e-001	9.964611e-001
4.100099999999971e-005	-2.618459e-001	4.097947e-007	9.964703e-001	2.618462e-001	9.964701e-001
4.100103705628917e-005	-2.618459e-001	4.077583e-007	9.964712e-001	2.618462e-001	9.964710e-001
4.100111116886896e-005	-2.618459e-001	3.928366e-007	9.964730e-001	2.618462e-001	9.964728e-001
4.100125939402767e-005	-2.618459e-001	3.645265e-007	9.964766e-001	2.618461e-001	9.964764e-001
4.100138669367506e-005	-2.618458e-001	3.555984e-007	9.964796e-001	2.618460e-001	9.964795e-001
4.100153190770770e-005	-2.618458e-001	3.584202e-007	9.964831e-001	2.618460e-001	9.964830e-001
4.100176517873259e-005	-2.618456e-001	3.663708e-007	9.964887e-001	2.618459e-001	9.964886e-001
4.100223172078150e-005	-2.618454e-001	3.765114e-007	9.965000e-001	2.618456e-001	9.964998e-001
4.100266903735855e-005	-2.618452e-001	3.804884e-007	9.965106e-001	2.618454e-001	9.965103e-001
4.100333174743894e-005	-2.618449e-001	3.819908e-007	9.965265e-001	2.618451e-001	9.965263e-001
4.100413310202493e-005	-2.618445e-001	3.823921e-007	9.965459e-001	2.618448e-001	9.965456e-001
4.100573581119690e-005	-2.618438e-001	3.824750e-007	9.965845e-001	2.618440e-001	9.965842e-001
4.100862841032241e-005	-2.618424e-001	3.825112e-007	9.966542e-001	2.618427e-001	9.966540e-001
4.101441360857341e-005	-2.618397e-001	3.825440e-007	9.967937e-001	2.618400e-001	9.967934e-001
4.102031861484556e-005	-2.618370e-001	3.823492e-007	9.969360e-001	2.618373e-001	9.969358e-001
4.102346164667082e-005	-2.618356e-001	3.816935e-007	9.970118e-001	2.618358e-001	9.970115e-001
4.102528875174049e-005	-2.618347e-001	3.801843e-007	9.970558e-001	2.618349e-001	9.970556e-001
4.102701191030771e-005	-2.618339e-001	3.768164e-007	9.970974e-001	2.618341e-001	9.970971e-001
4.102812270868200e-005	-2.618334e-001	3.725123e-007	9.971241e-001	2.618336e-001	9.971239e-001
4.102921860538091e-005	-2.618329e-001	3.652012e-007	9.971505e-001	2.618331e-001	9.971503e-001
4.103011268406526e-005	-2.618325e-001	3.562837e-007	9.971721e-001	2.618327e-001	9.971719e-001
4.103090700658361e-005	-2.618321e-001	3.451349e-007	9.971913e-001	2.618324e-001	9.971910e-001
4.103168269873996e-005	-2.618318e-001	3.302522e-007	9.972099e-001	2.618320e-001	9.972097e-001
4.103260396306520e-005	-2.618314e-001	3.080800e-007	9.972321e-001	2.618316e-001	9.972320e-001
4.103343334440398e-005	-2.618310e-001	2.844673e-007	9.972521e-001	2.618312e-001	9.972520e-001
4.103458317532109e-005	-2.618305e-001	2.480776e-007	9.972798e-001	2.618307e-001	9.972797e-001
4.103591588683862e-005	-2.618300e-001	2.079672e-007	9.973119e-001	2.618300e-001	9.973118e-001
4.103793273810795e-005	-2.618291e-001	1.653281e-007	9.973606e-001	2.618291e-001	9.973605e-001
4.104084743596168e-005	-2.618278e-001	1.433881e-007	9.974309e-001	2.618277e-001	9.974309e-001
4.104377377798802e-005	-2.618264e-001	1.501102e-007	9.975014e-001	2.618264e-001	9.975014e-001
4.104673190873445e-005	-2.618250e-001	1.587594e-007	9.975727e-001	2.618250e-001	9.975727e-001
4.104943980192191e-005	-2.618243e-001	-3.431008e-007	9.976379e-001	2.618238e-001	9.976384e-001
4.105100527027842e-005	-2.618251e-001	-1.948297e-006	9.976757e-001	2.618230e-001	9.976776e-001
4.105247653504902e-005	-2.618262e-001	-3.759153e-006	9.977111e-001	2.618223e-001	9.977149e-001
4.105402096609475e-005	-2.618257e-001	-3.984724e-006	9.977484e-001	2.618216e-001	9.977519e-001
4.105549463874481e-005	-2.618246e-001	-3.556457e-006	9.977839e-001	2.618209e-001	9.977865e-001
4.105727107686988e-005	-2.618235e-001	-3.207871e-006	9.978268e-001	2.618201e-001	9.978294e-001
4.105996988064842e-005	-2.618215e-001	-2.476545e-006	9.978918e-001	2.618189e-001	9.978943e-001
4.106259706146594e-005	-2.618199e-001	-2.074739e-006	9.979551e-001	2.618176e-001	9.979574e-001
4.106704656314103e-005	-2.618175e-001	-1.817581e-006	9.980625e-001	2.618156e-001	9.980645e-001
4.107237366669098e-005	-2.618149e-001	-1.598024e-006	9.981909e-001	2.618131e-001	9.981927e-001
4.108302787379174e-005	-2.618096e-001	-1.251327e-006	9.984480e-001	2.618082e-001	9.984494e-001
4.110054859396851e-005	-2.618009e-001	-6.814641e-007	9.988707e-001	2.618001e-001	9.988716e-001
4.112513866936628e-005	-2.617887e-001	1.308430e-007	9.994642e-001	2.617887e-001	9.994643e-001
4.114285318745914e-005	-2.617798e-001	8.018617e-007	9.998918e-001	2.617805e-001	9.998911e-001
4.115187327895405e-005	-2.617752e-001	1.229741e-006	1.000109e+000	2.617763e-001	1.000108e+000
4.115606216419186e-005	-2.617731e-001	1.426867e-006	1.000211e+000	2.617744e-001	1.000209e+000
4.116079511732543e-005	-2.617707e-001	1.610464e-006	1.000325e+000	2.617722e-001	1.000323e+000
4.116367930110439e-005	-2.617693e-001	1.681918e-006	1.000394e+000	2.617708e-001	1.000393e+000
4.116547662290186e-005	-2.617685e-001	1.706376e-006	1.000438e+000	2.617700e-001	1.000436e+000
4.116823411099823e-005	-2.617671e-001	1.731316e-006	1.000504e+000	2.617687e-001	1.000503e+000
4.117082759507069e-005	-2.617659e-001	1.745252e-006	1.000567e+000	2.617675e-001	1.000565e+000
4.117437073132557e-005	-2.617643e-001	1.763905e-006	1.000652e+000	2.617659e-001	1.000651e+000
4.117903634415568e-005	-2.617621e-001	1.784204e-006	1.000765e+000	2.617637e-001	1.000763e+000
4.118393928026921e-005	-2.617598e-001	1.808018e-006	1.000883e+000	2.617615e-001	1.000881e+000
4.119213391472719e-005	-2.617560e-001	1.852312e-006	1.001081e+000	2.617577e-001	1.001079e+000
4.120092268617391e-005	-2.617518e-001	1.914357e-006	1.001293e+000	2.617536e-001	1.001291e+000
4.121676117255831e-005	-2.617443e-001	2.073485e-006	1.001674e+000	2.617463e-001	1.001672e+000
4.123679160755994e-005	-2.617347e-001	2.424770e-006	1.002157e+000	2.617370e-001	1.002154e+000
4.127200572426326e-005	-2.617170e-001	3.798269e-006	1.003004e+000	2.617207e-001	1.003000e+000
4.130604301366431e-005	-2.616977e-001	7.379079e-006	1.003822e+000	2.617050e-001	1.003815e+000
4.132736382371754e-005	-2.616816e-001	1.371474e-005	1.004333e+000	2.616951e-001	1.004320e+000
4.134103667187937e-005	-2.616647e-001	2.432062e-005	1.004660e+000	2.616889e-001	1.004636e+000
4.135063994917254e-005	-2.616424e-001	4.236187e-005	1.004889e+000	2.616846e-001	1.004847e+000
4.135798896117912e-005	-2.616070e-001	7.467053e-005	1.005064e+000	2.616815e-001	1.004989e+000
4.136379190151224e-005	-2.615455e-001	1.339337e-004	1.005201e+000	2.616793e-001	1.005067e+000
4.136843799173832e-005	-2.614321e-001	2.462348e-004	1.005309e+000	2.616782e-001	1.005062e+000
4.137289463587972e-005	-2.612915e-001	3.859372e-004	1.005411e+000	2.616773e-001	1.005023e+000
4.137751342435207e-005	-2.612182e-001	4.577703e-004	1.005515e+000	2.616758e-001	1.005055e+000
4.138199900138254e-005	-2.612120e-001	4.619512e-004	1.005613e+000	2.616738e-001	1.005148e+000
4.138691880185494e-005	-2.612089e-001	4.628299e-004	1.005717e+000	2.616715e-001	1.005252e+000
4.139242769954886e-005	-2.612028e-001	4.663447e-004	1.005829e+000	2.616690e-001	1.005362e+000
4.140128290503701e-005	-2.611950e-001	4.701223e-004	1.005997e+000	2.616650e-001	1.005527e+000
4.141899331601331e-005	-2.611773e-001	4.796383e-004	1.006291e+000	2.616569e-001	1.005811e+000
4.145441413796677e-005	-2.611416e-001	4.992037e-004	1.006783e+000	2.616406e-001	1.006284e+000
4.146907782509243e-005	-2.611171e-001	5.170517e-004	1.006947e+000	2.616341e-001	1.006431e+000
4.147738514415512e-005	-2.609729e-001	6.586647e-004	1.007022e+000	2.616315e-001	1.006364e+000
4.148062521926611e-005	-2.609358e-001	6.946290e-004	1.007047e+000	2.616303e-001	1.006353e+000
4.148194498968406e-005	-2.611094e-001	5.188153e-004	1.007057e+000	2.616281e-001	1.006538e+000
4.148281177614437e-005	-2.612555e-001	3.710103e-004	1.007063e+000	2.616264e-001	1.006687e+000
4.148337982153028e-005	-2.612528e-001	3.735087e-004	1.007067e+000	2.616262e-001	1.006685e+000
4.148410990509419e-005	-2.611956e-001	4.308741e-004	1.007072e+000	2.616263e-001	1.006636e+000
4.148490756524480e-005	-2.611648e-001	4.615775e-004	1.007078e+000	2.616262e-001	1.006616e+000
4.148562968375909e-005	-2.611606e-001	4.654243e-004	1.007083e+000	2.616259e-001	1.006618e+000
4.148634253247491e-005	-2.611563e-001	4.694793e-004	1.007087e+000	2.616256e-001	1.006618e+000
4.148725076432921e-005	-2.611382e-001	4.872826e-004	1.007093e+000	2.616254e-001	1.006607e+000
4.148826311570555e-005	-2.611107e-001	5.145278e-004	1.007100e+000	2.616251e-001	1.006587e+000
4.148923802775508e-005	-2.610825e-001	5.425489e-004	1.007106e+000	2.616249e-001	1.006566e+000
4.149019658894731e-005	-2.610535e-001	5.713490e-004	1.007112e+000	2.616248e-001	1.006543e+000
4.149114059307738e-005	-2.610230e-001	6.016422e-004	1.007118e+000	2.616246e-001	1.006518e+000
4.149209864118177e-005	-2.609904e-001	6.341388e-004	1.007123e+000	2.616244e-001	1.006491e+000
4.149305218785482e-005	-2.609564e-001	6.679774e-004	1.007128e+000	2.616243e-001	1.006463e+000
4.149401162611716e-005	-2.609207e-001	7.035857e-004	1.007134e+000	2.616242e-001	1.006432e+000
4.149592267873106e-005	-2.608444e-001	7.796252e-004	1.007144e+000	2.616239e-001	1.006366e+000
4.149687671259946e-005	-2.608038e-001	8.202228e-004	1.007149e+000	2.616239e-001	1.006330e+000
4.149974541264173e-005	-2.606702e-001	9.536519e-004	1.007161e+000	2.616237e-001	1.006210e+000
4.150261205273023e-005	-2.605182e-001	1.105665e-003	1.007172e+000	2.616237e-001	1.006069e+000
4.150356836654396e-005	-2.604630e-001	1.160943e-003	1.007175e+000	2.616238e-001	1.006017e+000
4.150457815184794e-005	-2.604019e-001	1.222058e-003	1.007178e+000	2.616239e-001	1.005959e+000
4.150577139869997e-005	-2.603261e-001	1.297950e-003	1.007181e+000	2.616240e-001	1.005888e+000
4.150712228011104e-005	-2.602353e-001	1.388957e-003	1.007184e+000	2.616242e-001	1.005802e+000
4.150873304724703e-005	-2.601196e-001	1.504943e-003	1.007187e+000	2.616245e-001	1.005693e+000
4.151061729300385e-005	-2.599731e-001	1.651838e-003	1.007188e+000	2.616249e-001	1.005557e+000
4.151297365511102e-005	-2.597715e-001	1.854200e-003	1.007188e+000	2.616256e-001	1.005375e+000
4.151594367121560e-005	-2.594839e-001	2.142968e-003	1.007183e+000	2.616268e-001	1.005127e+000
4.152001688102845e-005	-2.590165e-001	2.612669e-003	1.007168e+000	2.616290e-001	1.004669e+000
4.152590888311172e-005	-2.581252e-001	3.509215e-003	1.007122e+000	2.616343e-001	1.003670e+000
4.153585348701510e-005	-2.558709e-001	5.779041e-003	1.006985e+000	2.616499e-001	1.001207e+000
4.154271217477346e-005	-2.532932e-001	8.376626e-003	1.006842e+000	2.616698e-001	9.984664e-001
4.154677884644648e-005	-2.507212e-001	1.096970e-002	1.006728e+000	2.616909e-001	9.957725e-001
4.154929097696658e-005	-2.481514e-001	1.356136e-002	1.006644e+000	2.617126e-001	9.931084e-001
4.155102406382984e-005	-2.454181e-001	1.631827e-002	1.006580e+000	2.617363e-001	9.902766e-001
4.155213501913242e-005	-2.428306e-001	1.892839e-002	1.006536e+000	2.617590e-001	9.876111e-001
4.155288181587058e-005	-2.403726e-001	2.140799e-002	1.006505e+000	2.617806e-001	9.850975e-001
4.155337084126975e-005	-2.372883e-001	2.451963e-002	1.006484e+000	2.618079e-001	9.819645e-001
4.155369235936141e-005	-2.289706e-001	3.291142e-002	1.006470e+000	2.618820e-001	9.735589e-001
4.155390620006871e-005	-2.110365e-001	5.100562e-002	1.006460e+000	2.620420e-001	9.554569e-001
4.155409116286812e-005	-1.816562e-001	8.064817e-002	1.006452e+000	2.623041e-001	9.258099e-001
4.155430606055804e-005	-1.378033e-001	1.248926e-001	1.006442e+000	2.626954e-001	8.815591e-001
4.155455776220021e-005	-8.470497e-002	1.784649e-001	1.006431e+000	2.631692e-001	8.279865e-001
4.155506116548368e-005	1.415418e-002	2.782067e-001	1.006408e+000	2.640510e-001	7.282519e-001
4.155568958536231e-005	1.244658e-001	3.895034e-001	1.006379e+000	2.650363e-001	6.169220e-001
4.155642638805756e-005	2.391612e-001	5.052232e-001	1.006345e+000	2.660613e-001	5.011427e-001
4.155758171240937e-005	3.971401e-001	6.646132e-001	1.006291e+000	2.674730e-001	3.416847e-001
4.155873713892946e-005	5.275813e-001	7.962201e-001	1.006236e+000	2.686387e-001	2.100192e-001
4.156007645240902e-005	6.302238e-001	8.997803e-001	1.006172e+000	2.695566e-001	1.063925e-001
4.156213120788503e-005	7.043266e-001	9.745473e-001	1.006073e+000	2.702207e-001	3.152636e-002
4.156440611169029e-005	7.251051e-001	9.955142e-001	1.005963e+000	2.704092e-001	1.044945e-002
4.156757157862314e-005	7.267560e-001	9.971840e-001	1.005810e+000	2.704280e-001	8.626370e-003
4.157239358538317e-005	7.278478e-001	9.982919e-001	1.005577e+000	2.704440e-001	7.284922e-003
4.157718059302588e-005	7.284981e-001	9.989541e-001	1.005345e+000	2.704560e-001	6.390520e-003
4.158675460831131e-005	7.291781e-001	9.996527e-001	1.004880e+000	2.704746e-001	5.227478e-003
4.159582519201992e-005	7.295384e-001	1.000028e+000	1.004440e+000	2.704896e-001	4.411870e-003
4.160911095148299e-005	7.297488e-001	1.000258e+000	1.003795e+000	2.705088e-001	3.537186e-003
4.162227788302459e-005	7.297525e-001	1.000278e+000	1.003155e+000	2.705260e-001	2.876893e-003
4.164233224172604e-005	7.294869e-001	1.000037e+000	1.002181e+000	2.705497e-001	2.144734e-003
4.166514877220265e-005	7.289510e-001	9.995257e-001	1.001073e+000	2.705747e-001	1.547453e-003
4.169426884081430e-005	7.280154e-001	9.986195e-001	9.996586e-001	2.706042e-001	1.039066e-003
4.172710840309128e-005	7.267586e-001	9.973942e-001	9.980633e-001	2.706356e-001	6.690849e-004
4.176038195852130e-005	7.253414e-001	9.960076e-001	9.964468e-001	2.706661e-001	4.393790e-004
4.179622796456322e-005	7.237160e-001	9.944140e-001	9.947054e-001	2.706980e-001	2.915323e-004
4.183529899530730e-005	7.218772e-001	9.926091e-001	9.928071e-001	2.707320e-001	1.980210e-004
4.188063275716025e-005	7.196972e-001	9.904681e-001	9.906046e-001	2.707708e-001	1.364614e-004
4.193274637318781e-005	7.171587e-001	9.879737e-001	9.880725e-001	2.708150e-001	9.868163e-005
4.199668364233359e-005	7.140231e-001	9.848917e-001	9.849658e-001	2.708687e-001	7.406493e-005
4.207441990422209e-005	7.101960e-001	9.811292e-001	9.811885e-001	2.709333e-001	5.917228e-005
4.217718113557357e-005	7.051282e-001	9.761460e-001	9.761948e-001	2.710178e-001	4.883610e-005
4.230926840099146e-005	6.986085e-001	9.697334e-001	9.697757e-001	2.711249e-001	4.233895e-005
4.249283567045112e-005	6.895457e-001	9.608167e-001	9.608541e-001	2.712710e-001	3.734922e-005
4.273458438608553e-005	6.776112e-001	9.490700e-001	9.491038e-001	2.714587e-001	3.385889e-005
4.308267263572908e-005	6.604337e-001	9.321532e-001	9.321839e-001	2.717195e-001	3.064056e-005
4.354254260799818e-005	6.377532e-001	9.098021e-001	9.098299e-001	2.720489e-001	2.778787e-005
4.400654260799854e-005	6.148871e-001	8.872507e-001	8.872762e-001	2.723636e-001	2.548412e-005
4.447054260799891e-005	5.920427e-001	8.647024e-001	8.647259e-001	2.726597e-001	2.347166e-005
4.493454260799928e-005	5.692225e-001	8.421595e-001	8.421811e-001	2.729370e-001	2.160926e-005
4.539854260799964e-005	5.464286e-001	8.196242e-001	8.196441e-001	2.731957e-001	1.983246e-005
4.586254260800001e-005	5.236633e-001	7.970990e-001	7.971171e-001	2.734358e-001	1.810961e-005
4.632654260800038e-005	5.009288e-001	7.745860e-001	7.746025e-001	2.736572e-001	1.642480e-005
4.679054260800074e-005	4.782273e-001	7.520875e-001	7.521023e-001	2.738602e-001	1.476598e-005
4.725454260800111e-005	4.555611e-001	7.296058e-001	7.296190e-001	2.740447e-001	1.312767e-005
4.771854260800148e-005	4.329323e-001	7.071430e-001	7.071546e-001	2.742107e-001	1.150380e-005
4.818254260800185e-005	4.103344e-001	6.846968e-001	6.847062e-001	2.743624e-001	9.340533e-006
4.823700000000045e-005	4.076847e-001	6.820636e-001	6.820731e-001	2.743790e-001	9.387137e-006
4.834591478399767e-005	4.023893e-001	6.767996e-001	6.768090e-001	2.744103e-001	9.389109e-006
4.848317043200639e-005	3.957032e-001	6.701519e-001	6.701764e-001	2.744487e-001	2.451592e-005
4.848417043200760e-005	3.956595e-001	6.701085e-001	6.701280e-001	2.744491e-001	1.955344e-005
4.848617043201001e-005	3.955727e-001	6.700224e-001	6.700314e-001	2.744497e-001	9.078104e-006
4.849017043201485e-005	3.953788e-001	6.698295e-001	6.698382e-001	2.744508e-001	8.648115e-006
4.849749249915582e-005	3.950228e-001	6.694756e-001	6.694844e-001	2.744527e-001	8.914433e-006
4.851213663343689e-005	3.943116e-001	6.687683e-001	6.687770e-001	2.744567e-001	8.694145e-006
4.854142490199904e-005	3.928890e-001	6.673535e-001	6.673622e-001	2.744646e-001	8.678274e-006
4.860000143912420e-005	3.900427e-001	6.645229e-001	6.645328e-001	2.744802e-001	9.938203e-006
4.860100143912541e-005	3.899949e-001	6.644753e-001	6.644845e-001	2.744804e-001	9.243857e-006
4.860300143912782e-005	3.898988e-001	6.643798e-001	6.643879e-001	2.744809e-001	8.107614e-006
4.860700143913266e-005	3.897042e-001	6.641861e-001	6.641947e-001	2.744820e-001	8.566111e-006
4.861500143914233e-005	3.893159e-001	6.638000e-001	6.638083e-001	2.744841e-001	8.330434e-006
4.863100143916166e-005	3.885390e-001	6.630272e-001	6.630356e-001	2.744882e-001	8.372940e-006
4.866300143920033e-005	3.869846e-001	6.614812e-001	6.614902e-001	2.744966e-001	9.045540e-006
4.866400143920154e-005	3.869364e-001	6.614332e-001	6.614419e-001	2.744968e-001	8.681914e-006
4.866600143920395e-005	3.868400e-001	6.613373e-001	6.613454e-001	2.744973e-001	8.054511e-006
4.867000143920879e-005	3.866456e-001	6.611439e-001	6.611522e-001	2.744983e-001	8.278015e-006
4.867800143921845e-005	3.862573e-001	6.607577e-001	6.607659e-001	2.745004e-001	8.186827e-006
4.868499999998149e-005	3.859177e-001	6.604199e-001	6.604279e-001	2.745022e-001	7.998244e-006
4.868700287847475e-005	3.858204e-001	6.603231e-001	6.603312e-001	2.745027e-001	8.032534e-006
4.869100863546128e-005	3.856260e-001	6.601297e-001	6.601378e-001	2.745037e-001	8.051325e-006
4.869298848602776e-005	3.855299e-001	6.600341e-001	6.600422e-001	2.745042e-001	8.037890e-006
4.869694818716071e-005	3.853378e-001	6.598430e-001	6.598510e-001	2.745053e-001	7.936439e-006
4.869794818716192e-005	3.852891e-001	6.597946e-001	6.598027e-001	2.745055e-001	8.065706e-006
4.869899999999840e-005	3.852380e-001	6.597437e-001	6.597519e-001	2.745058e-001	8.124282e-006
4.869999999999961e-005	3.851895e-001	6.596955e-001	6.597036e-001	2.745060e-001	8.085465e-006
4.870099999999995e-005	3.851411e-001	6.596473e-001	6.596553e-001	2.745063e-001	7.931384e-006
4.870109999999955e-005	3.851362e-001	6.596425e-001	6.596505e-001	2.745063e-001	7.963949e-006
4.870129999999962e-005	3.851264e-001	6.596327e-001	6.596408e-001	2.745064e-001	8.106711e-006
4.870160000000103e-005	3.851116e-001	6.596180e-001	6.596263e-001	2.745064e-001	8.326399e-006
4.870200000000029e-005	3.850918e-001	6.595984e-001	6.596070e-001	2.745065e-001	8.671534e-006
4.870204000000013e-005	3.850898e-001	6.595963e-001	6.596051e-001	2.745065e-001	8.726553e-006
4.870211999999981e-005	3.850858e-001	6.595924e-001	6.596012e-001	2.745066e-001	8.834527e-006
4.870228000000004e-005	3.850779e-001	6.595845e-001	6.595935e-001	2.745066e-001	9.043310e-006
4.870260000000050e-005	3.850620e-001	6.595687e-001	6.595780e-001	2.745067e-001	9.373584e-006
4.870324000000054e-005	3.850307e-001	6.595376e-001	6.595472e-001	2.745068e-001	9.604340e-006
4.870452000000063e-005	3.849690e-001	6.594761e-001	6.594853e-001	2.745072e-001	9.203786e-006
4.870634463107794e-005	3.848812e-001	6.593888e-001	6.593972e-001	2.745076e-001	8.374017e-006
4.870828910837413e-005	3.847872e-001	6.592953e-001	6.593034e-001	2.745081e-001	8.008983e-006
4.871217806296565e-005	3.845985e-001	6.591076e-001	6.591156e-001	2.745091e-001	7.977950e-006
4.871672938102419e-005	3.843776e-001	6.588879e-001	6.588958e-001	2.745103e-001	7.941654e-006
4.872583201714215e-005	3.839359e-001	6.584484e-001	6.584563e-001	2.745126e-001	7.868081e-006
4.874094726440084e-005	3.832023e-001	6.577187e-001	6.577265e-001	2.745164e-001	7.804941e-006
4.877117775891737e-005	3.817354e-001	6.562594e-001	6.562670e-001	2.745239e-001	7.667877e-006
4.883163874795041e-005	3.788024e-001	6.533411e-001	6.533484e-001	2.745386e-001	7.396527e-006
4.895256072601651e-005	3.729390e-001	6.475061e-001	6.475129e-001	2.745671e-001	6.844277e-006
4.915100512292801e-005	3.633225e-001	6.379339e-001	6.379398e-001	2.746114e-001	5.900303e-006
4.933708209151760e-005	3.543119e-001	6.289623e-001	6.289672e-001	2.746504e-001	4.890431e-006
4.947605903690960e-005	3.475869e-001	6.222647e-001	6.222685e-001	2.746778e-001	3.806356e-006
4.954081146106744e-005	3.444556e-001	6.191456e-001	6.191484e-001	2.746900e-001	2.747120e-006
4.958151472944650e-005	3.424890e-001	6.171865e-001	6.171874e-001	2.746975e-001	9.535544e-007
4.960598933382524e-005	3.413090e-001	6.160108e-001	6.160085e-001	2.747019e-001	-2.419985e-006
4.962219666299235e-005	3.405318e-001	6.152366e-001	6.152278e-001	2.747048e-001	-8.826007e-006
4.963676823722518e-005	3.398367e-001	6.145442e-001	6.145259e-001	2.747074e-001	-1.825333e-005
4.965267142406030e-005	3.390778e-001	6.137881e-001	6.137600e-001	2.747103e-001	-2.811375e-005
4.966395584548103e-005	3.385390e-001	6.132513e-001	6.132165e-001	2.747123e-001	-3.482792e-005
4.967707363598677e-005	3.379155e-001	6.126302e-001	6.125848e-001	2.747147e-001	-4.542003e-005
4.968997345052625e-005	3.373043e-001	6.120213e-001	6.119635e-001	2.747170e-001	-5.777747e-005
4.970220396212106e-005	3.367257e-001	6.114449e-001	6.113746e-001	2.747192e-001	-7.034801e-005
4.972105875622208e-005	3.358925e-001	6.106156e-001	6.104666e-001	2.747231e-001	-1.489452e-004
4.972979414803475e-005	3.356431e-001	6.103691e-001	6.100460e-001	2.747261e-001	-3.231860e-004
4.973859387659603e-005	3.355416e-001	6.102721e-001	6.096222e-001	2.747305e-001	-6.496722e-004
4.974668161105995e-005	3.354635e-001	6.101981e-001	6.092328e-001	2.747346e-001	-9.649044e-004
4.975531582468093e-005	3.353523e-001	6.100911e-001	6.088170e-001	2.747388e-001	-1.273803e-003
4.976699301520275e-005	3.351784e-001	6.099226e-001	6.082548e-001	2.747442e-001	-1.667812e-003
4.979034739624553e-005	3.347542e-001	6.095086e-001	6.071303e-001	2.747544e-001	-2.378291e-003
4.982836304331852e-005	3.339190e-001	6.086887e-001	6.052999e-001	2.747697e-001	-3.388686e-003
4.987376971484978e-005	3.327866e-001	6.075732e-001	6.031137e-001	2.747866e-001	-4.459354e-003
4.989294832913240e-005	1.909344e-001	4.644645e-001	6.021925e-001	2.735301e-001	1.377283e-001
4.990314555824126e-005	-2.472363e-001	2.238318e-002	6.017089e-001	2.696193e-001	5.793398e-001
4.990867906942351e-005	-7.379847e-001	-4.727508e-001	6.014567e-001	2.652335e-001	1.074229e+000
4.991420687586613e-005	-4.631810e-001	-1.955019e-001	6.012184e-001	2.676791e-001	7.966398e-001
4.991521096433301e-005	-3.042234e-001	-3.512611e-002	6.011791e-001	2.690972e-001	6.362045e-001
4.991617626105924e-005	-3.098741e-001	-4.082767e-002	6.011451e-001	2.690463e-001	6.419351e-001
4.991665269193663e-005	-2.381880e-001	3.149820e-002	6.011292e-001	2.696862e-001	5.696276e-001
4.991688822952520e-005	-3.464383e-001	-7.771870e-002	6.011215e-001	2.687195e-001	6.788399e-001
4.991698618820716e-005	-2.725286e-001	-3.149173e-003	6.011183e-001	2.693794e-001	6.042679e-001
4.991704123692622e-005	-2.533324e-001	1.621836e-002	6.011165e-001	2.695507e-001	5.848984e-001
4.991708257389999e-005	-2.883002e-001	-1.906170e-002	6.011152e-001	2.692384e-001	6.201781e-001
4.991712848645240e-005	-2.781194e-001	-8.789933e-003	6.011137e-001	2.693292e-001	6.099061e-001
4.991718014560071e-005	-2.785412e-001	-9.215588e-003	6.011121e-001	2.693255e-001	6.103293e-001
4.991728346389734e-005	-2.783407e-001	-9.013284e-003	6.011088e-001	2.693273e-001	6.101220e-001
4.991749010049059e-005	-2.781193e-001	-8.790047e-003	6.011022e-001	2.693292e-001	6.098921e-001
4.991790337367796e-005	-2.777739e-001	-8.441740e-003	6.010894e-001	2.693321e-001	6.095298e-001
4.991872992005271e-005	-2.773036e-001	-7.967663e-003	6.010644e-001	2.693359e-001	6.090279e-001
4.992038301280220e-005	-2.767029e-001	-7.362460e-003	6.010177e-001	2.693404e-001	6.083739e-001
4.992368919830032e-005	-2.758649e-001	-6.518593e-003	6.009358e-001	2.693463e-001	6.074598e-001
4.992991613422294e-005	-2.746371e-001	-5.282849e-003	6.008187e-001	2.693542e-001	6.061270e-001
4.994070837999534e-005	-2.729877e-001	-3.623972e-003	6.007032e-001	2.693636e-001	6.043440e-001
4.995476404024302e-005	-2.713557e-001	-1.984239e-003	6.006604e-001	2.693714e-001	6.026480e-001
4.996237909798106e-005	-2.706816e-001	-1.307741e-003	6.006811e-001	2.693737e-001	6.019943e-001
4.996687711347932e-005	-2.703690e-001	-9.945831e-004	6.007088e-001	2.693743e-001	6.017100e-001
4.996949175189655e-005	-2.702129e-001	-8.383490e-004	6.007283e-001	2.693745e-001	6.015692e-001
4.997101602800379e-005	-2.701300e-001	-7.553994e-004	6.007407e-001	2.693745e-001	6.014962e-001
