time	I(C1)	I(D1)	I(L1)	I(Rl)	Ix(U2:C)
4.089890289470533e-005	-7.191420e-002	1.055889e-007	4.233567e-001	7.191414e-002	4.233567e-001
4.093209302061165e-005	-7.191317e-002	1.026832e-007	4.242172e-001	7.191311e-002	4.242173e-001
4.093667320333692e-005	-7.191302e-002	1.056232e-007	4.243359e-001	7.191296e-002	4.243360e-001
4.094278011363729e-005	-7.191283e-002	1.056801e-007	4.244942e-001	7.191277e-002	4.244943e-001
4.095193057578658e-005	-7.191254e-002	1.053974e-007	4.247315e-001	7.191248e-002	4.247315e-001
4.097023150008601e-005	-7.191198e-002	9.869022e-008	4.252059e-001	7.191191e-002	4.252059e-001
4.097323150008703e-005	-7.191187e-002	1.082446e-007	4.252836e-001	7.191181e-002	4.252837e-001
4.097723150008840e-005	-7.191175e-002	1.049126e-007	4.253873e-001	7.191169e-002	4.253874e-001
4.098244778657709e-005	-7.191159e-002	1.062287e-007	4.255225e-001	7.191153e-002	4.255226e-001
4.098956742702286e-005	-7.191135e-002	1.182464e-007	4.257071e-001	7.191131e-002	4.257071e-001
4.099256742702388e-005	-7.191128e-002	1.022966e-007	4.257848e-001	7.191122e-002	4.257849e-001
4.099599999999801e-005	-7.191117e-002	9.367446e-008	4.258738e-001	7.191110e-002	4.258738e-001
4.099699999999835e-005	-7.191113e-002	1.057392e-007	4.258997e-001	7.191107e-002	4.258998e-001
4.099899999999903e-005	-7.191107e-002	1.054632e-007	4.259515e-001	7.191101e-002	4.259516e-001
4.099999999999937e-005	-7.191177e-002	-6.278872e-007	4.259775e-001	7.191098e-002	4.259782e-001
4.100000354393014e-005	-7.191164e-002	-5.052810e-007	4.259776e-001	7.191098e-002	4.259782e-001
4.100001063179169e-005	-7.191142e-002	-2.793593e-007	4.259777e-001	7.191098e-002	4.259782e-001
4.100002480751566e-005	-7.191116e-002	-2.121709e-008	4.259781e-001	7.191098e-002	4.259783e-001
4.100005315896358e-005	-7.191103e-002	1.100794e-007	4.259788e-001	7.191098e-002	4.259789e-001
4.100010986185943e-005	-7.191101e-002	1.332117e-007	4.259803e-001	7.191098e-002	4.259804e-001
4.100016114017523e-005	-7.191099e-002	1.443998e-007	4.259816e-001	7.191097e-002	4.259817e-001
4.100022765534880e-005	-7.191098e-002	1.552792e-007	4.259834e-001	7.191097e-002	4.259834e-001
4.100030267269444e-005	-7.191097e-002	1.603890e-007	4.259853e-001	7.191097e-002	4.259853e-001
4.100041872333489e-005	-7.191097e-002	1.605948e-007	4.259883e-001	7.191096e-002	4.259883e-001
4.100060061803124e-005	-7.191097e-002	1.545371e-007	4.259930e-001	7.191096e-002	4.259931e-001
4.100063621060874e-005	-7.191097e-002	1.530088e-007	4.259939e-001	7.191096e-002	4.259940e-001
4.100070739576373e-005	-7.191097e-002	1.500572e-007	4.259958e-001	7.191096e-002	4.259958e-001
4.100084976607372e-005	-7.191097e-002	1.452339e-007	4.259995e-001	7.191096e-002	4.259995e-001
4.100099999999971e-005	-7.191097e-002	1.406628e-007	4.260034e-001	7.191095e-002	4.260034e-001
4.100101502339283e-005	-7.191097e-002	1.384955e-007	4.260038e-001	7.191095e-002	4.260038e-001
4.100104507017820e-005	-7.191098e-002	1.316677e-007	4.260046e-001	7.191095e-002	4.260046e-001
4.100110516374895e-005	-7.191099e-002	1.152331e-007	4.260061e-001	7.191094e-002	4.260062e-001
4.100119898327662e-005	-7.191101e-002	9.435711e-008	4.260086e-001	7.191094e-002	4.260086e-001
4.100130354421378e-005	-7.191102e-002	8.267961e-008	4.260113e-001	7.191094e-002	4.260113e-001
4.100144132810398e-005	-7.191102e-002	8.076775e-008	4.260148e-001	7.191093e-002	4.260149e-001
4.100164578489315e-005	-7.191101e-002	8.617582e-008	4.260201e-001	7.191093e-002	4.260202e-001
4.100205469847150e-005	-7.191098e-002	9.645339e-008	4.260307e-001	7.191091e-002	4.260308e-001
4.100252335214986e-005	-7.191096e-002	1.021602e-007	4.260429e-001	7.191090e-002	4.260429e-001
4.100308190209834e-005	-7.191094e-002	1.041606e-007	4.260573e-001	7.191088e-002	4.260574e-001
4.100381356382261e-005	-7.191092e-002	1.047418e-007	4.260763e-001	7.191086e-002	4.260764e-001
4.100507404002866e-005	-7.191088e-002	1.048871e-007	4.261090e-001	7.191082e-002	4.261090e-001
4.100735397462047e-005	-7.191081e-002	1.049215e-007	4.261681e-001	7.191075e-002	4.261681e-001
4.101191384380497e-005	-7.191066e-002	1.049499e-007	4.262863e-001	7.191060e-002	4.262863e-001
4.102103358217309e-005	-7.191038e-002	1.043224e-007	4.265226e-001	7.191032e-002	4.265227e-001
4.102561327108331e-005	-7.191024e-002	1.010377e-007	4.266413e-001	7.191017e-002	4.266414e-001
4.102826736984699e-005	-7.191017e-002	9.364661e-008	4.267101e-001	7.191009e-002	4.267102e-001
4.102968487890938e-005	-7.191013e-002	8.446241e-008	4.267468e-001	7.191005e-002	4.267469e-001
4.103066706429622e-005	-7.191011e-002	7.353117e-008	4.267723e-001	7.191002e-002	4.267724e-001
4.103148805105483e-005	-7.191010e-002	6.016477e-008	4.267936e-001	7.190999e-002	4.267937e-001
4.103229502077331e-005	-7.191009e-002	4.294532e-008	4.268145e-001	7.190996e-002	4.268146e-001
4.103310741671636e-005	-7.191008e-002	2.189048e-008	4.268355e-001	7.190994e-002	4.268357e-001
4.103406024852461e-005	-7.191008e-002	-6.327444e-009	4.268602e-001	7.190991e-002	4.268604e-001
4.103532991319315e-005	-7.191008e-002	-4.455868e-008	4.268931e-001	7.190987e-002	4.268933e-001
4.103698302449377e-005	-7.191007e-002	-8.489686e-008	4.269360e-001	7.190982e-002	4.269362e-001
4.103949045635661e-005	-7.191002e-002	-1.172054e-007	4.270010e-001	7.190974e-002	4.270012e-001
4.104239953739257e-005	-7.190993e-002	-1.211738e-007	4.270763e-001	7.190965e-002	4.270766e-001
4.104560048522922e-005	-7.190982e-002	-1.104898e-007	4.271593e-001	7.190955e-002	4.271596e-001
4.104861881404961e-005	-7.190992e-002	-3.016755e-007	4.272375e-001	7.190946e-002	4.272380e-001
4.105072627223587e-005	-7.191138e-002	-1.829396e-006	4.272921e-001	7.190939e-002	4.272940e-001
4.105210529004293e-005	-7.191300e-002	-3.492181e-006	4.273279e-001	7.190934e-002	4.273314e-001
4.105373546710311e-005	-7.191353e-002	-4.086614e-006	4.273701e-001	7.190929e-002	4.273741e-001
4.105513548650214e-005	-7.191309e-002	-3.675606e-006	4.274064e-001	7.190924e-002	4.274101e-001
4.105668166223819e-005	-7.191269e-002	-3.328148e-006	4.274465e-001	7.190920e-002	4.274499e-001
4.105966580714247e-005	-7.191198e-002	-2.717873e-006	4.275239e-001	7.190910e-002	4.275267e-001
4.106251651562858e-005	-7.191151e-002	-2.338375e-006	4.275978e-001	7.190902e-002	4.276003e-001
4.106821793260079e-005	-7.191098e-002	-1.987264e-006	4.277456e-001	7.190884e-002	4.277478e-001
4.107380511480640e-005	-7.191061e-002	-1.787613e-006	4.278905e-001	7.190866e-002	4.278925e-001
4.108497365306121e-005	-7.190994e-002	-1.461683e-006	4.281802e-001	7.190831e-002	4.281819e-001
4.110098538645437e-005	-7.190899e-002	-1.011615e-006	4.285956e-001	7.190781e-002	4.285969e-001
4.112424802577702e-005	-7.190760e-002	-3.507955e-007	4.291992e-001	7.190708e-002	4.291998e-001
4.114331066369832e-005	-7.190639e-002	2.662815e-007	4.296939e-001	7.190648e-002	4.296938e-001
4.115213850210738e-005	-7.190575e-002	6.234951e-007	4.299230e-001	7.190621e-002	4.299225e-001
4.115653845490359e-005	-7.190543e-002	8.032872e-007	4.300372e-001	7.190607e-002	4.300365e-001
4.116137746659147e-005	-7.190513e-002	9.615184e-007	4.301627e-001	7.190593e-002	4.301619e-001
4.116354798967738e-005	-7.190502e-002	1.001661e-006	4.302190e-001	7.190586e-002	4.302182e-001
4.116625657597534e-005	-7.190491e-002	1.026345e-006	4.302893e-001	7.190577e-002	4.302884e-001
4.116810954118803e-005	-7.190485e-002	1.032176e-006	4.303374e-001	7.190571e-002	4.303365e-001
4.117028527939048e-005	-7.190477e-002	1.034027e-006	4.303938e-001	7.190564e-002	4.303930e-001
4.117258904746870e-005	-7.190470e-002	1.036912e-006	4.304536e-001	7.190558e-002	4.304527e-001
4.117516824157005e-005	-7.190462e-002	1.035801e-006	4.305205e-001	7.190549e-002	4.305196e-001
4.117856571257683e-005	-7.190451e-002	1.036401e-006	4.306086e-001	7.190538e-002	4.306078e-001
4.118194937141780e-005	-7.190441e-002	1.034563e-006	4.306964e-001	7.190528e-002	4.306955e-001
4.118785954478413e-005	-7.190422e-002	1.034433e-006	4.308497e-001	7.190509e-002	4.308488e-001
4.119385553553491e-005	-7.190403e-002	1.034788e-006	4.310052e-001	7.190491e-002	4.310043e-001
4.120584751703561e-005	-7.190365e-002	1.045585e-006	4.313161e-001	7.190453e-002	4.313152e-001
4.121974654884737e-005	-7.190318e-002	1.079250e-006	4.316764e-001	7.190409e-002	4.316755e-001
4.124754461247090e-005	-7.190213e-002	1.262417e-006	4.323968e-001	7.190322e-002	4.323955e-001
4.128489345200763e-005	-7.190029e-002	1.939389e-006	4.333641e-001	7.190206e-002	4.333620e-001
4.131268872653235e-005	-7.189798e-002	3.370575e-006	4.340835e-001	7.190119e-002	4.340802e-001
4.133123400307248e-005	-7.189483e-002	5.947170e-006	4.345630e-001	7.190061e-002	4.345572e-001
4.134379350480624e-005	-7.189007e-002	1.032224e-005	4.348874e-001	7.190023e-002	4.348772e-001
4.135296784089741e-005	-7.188217e-002	1.794885e-005	4.351241e-001	7.189996e-002	4.351063e-001
4.135995638863011e-005	-7.186840e-002	3.152652e-005	4.353040e-001	7.189977e-002	4.352726e-001
4.136536292158495e-005	-7.184391e-002	5.589912e-005	4.354429e-001	7.189965e-002	4.353871e-001
4.136957096448259e-005	-7.180028e-002	9.950330e-005	4.355506e-001	7.189962e-002	4.354512e-001
4.137289888665654e-005	-7.172085e-002	1.789936e-004	4.356354e-001	7.189968e-002	4.354565e-001
4.137584089726910e-005	-7.160755e-002	2.924502e-004	4.357097e-001	7.189984e-002	4.354168e-001
4.137921470236811e-005	-7.150309e-002	3.970398e-004	4.357940e-001	7.189997e-002	4.353957e-001
4.138224062849843e-005	-7.147987e-002	4.202127e-004	4.358683e-001	7.189992e-002	4.354456e-001
4.138588027380232e-005	-7.148381e-002	4.161449e-004	4.359559e-001	7.189979e-002	4.355357e-001
4.139037461264698e-005	-7.148150e-002	4.183241e-004	4.360610e-001	7.189966e-002	4.356399e-001
4.139936329033631e-005	-7.147820e-002	4.213463e-004	4.362604e-001	7.189939e-002	4.358391e-001
4.141734064571495e-005	-7.147082e-002	4.281754e-004	4.366193e-001	7.189885e-002	4.361912e-001
4.145115231628249e-005	-7.145634e-002	4.416255e-004	4.372090e-001	7.189782e-002	4.367675e-001
4.146449828042881e-005	-7.145015e-002	4.474020e-004	4.374082e-001	7.189742e-002	4.369611e-001
4.147321211482591e-005	-7.144595e-002	4.513347e-004	4.375201e-001	7.189715e-002	4.370692e-001
4.147888977045454e-005	-7.144093e-002	4.561910e-004	4.375868e-001	7.189699e-002	4.371333e-001
4.148309402394763e-005	-7.142317e-002	4.738516e-004	4.376332e-001	7.189690e-002	4.371638e-001
4.148581011649642e-005	-7.134148e-002	5.556323e-004	4.376618e-001	7.189699e-002	4.371084e-001
4.148751773478537e-005	-7.123014e-002	6.671727e-004	4.376791e-001	7.189718e-002	4.370120e-001
4.148866254650215e-005	-7.122135e-002	6.759393e-004	4.376904e-001	7.189716e-002	4.370141e-001
4.148959622612101e-005	-7.133055e-002	5.664720e-004	4.376994e-001	7.189690e-002	4.371328e-001
4.149049302708437e-005	-7.145779e-002	4.389273e-004	4.377079e-001	7.189659e-002	4.372691e-001
4.149150267807131e-005	-7.152488e-002	3.716608e-004	4.377173e-001	7.189641e-002	4.373425e-001
4.149243662284700e-005	-7.152408e-002	3.724371e-004	4.377260e-001	7.189639e-002	4.373471e-001
4.149335808648243e-005	-7.150386e-002	3.926678e-004	4.377344e-001	7.189640e-002	4.373384e-001
4.149431959492040e-005	-7.148686e-002	4.096748e-004	4.377431e-001	7.189640e-002	4.373341e-001
4.149527521460101e-005	-7.147311e-002	4.234238e-004	4.377516e-001	7.189640e-002	4.373294e-001
4.149623837683587e-005	-7.145698e-002	4.395598e-004	4.377600e-001	7.189641e-002	4.373218e-001
4.149718934830845e-005	-7.143697e-002	4.595814e-004	4.377683e-001	7.189643e-002	4.373101e-001
4.149814798249264e-005	-7.141363e-002	4.829419e-004	4.377764e-001	7.189645e-002	4.372950e-001
4.149910065305573e-005	-7.138868e-002	5.079149e-004	4.377845e-001	7.189647e-002	4.372781e-001
4.150005914949073e-005	-7.136248e-002	5.341428e-004	4.377924e-001	7.189650e-002	4.372597e-001
4.150101287827331e-005	-7.133533e-002	5.613256e-004	4.378001e-001	7.189653e-002	4.372403e-001
4.150197048791160e-005	-7.130683e-002	5.898528e-004	4.378077e-001	7.189656e-002	4.372194e-001
4.150292473895350e-005	-7.127715e-002	6.195704e-004	4.378152e-001	7.189660e-002	4.371971e-001
4.150388182740886e-005	-7.124607e-002	6.506935e-004	4.378224e-001	7.189663e-002	4.371733e-001
4.150483654284751e-005	-7.121372e-002	6.830765e-004	4.378296e-001	7.189668e-002	4.371480e-001
4.150579326572552e-005	-7.117993e-002	7.169127e-004	4.378365e-001	7.189672e-002	4.371211e-001
4.150674829123905e-005	-7.114477e-002	7.521174e-004	4.378432e-001	7.189677e-002	4.370926e-001
4.150770474536068e-005	-7.110808e-002	7.888587e-004	4.378498e-001	7.189682e-002	4.370624e-001
4.150865999303591e-005	-7.106990e-002	8.270846e-004	4.378561e-001	7.189687e-002	4.370306e-001
4.150961625761385e-005	-7.103011e-002	8.669400e-004	4.378622e-001	7.189693e-002	4.369968e-001
4.151057166242554e-005	-7.098871e-002	9.083996e-004	4.378681e-001	7.189699e-002	4.369613e-001
4.151152778951017e-005	-7.094558e-002	9.515919e-004	4.378738e-001	7.189705e-002	4.369237e-001
4.151248330279325e-005	-7.090066e-002	9.965864e-004	4.378791e-001	7.189712e-002	4.368843e-001
4.151363816012974e-005	-7.084388e-002	1.053455e-003	4.378853e-001	7.189721e-002	4.368344e-001
4.151491356556378e-005	-7.077793e-002	1.119505e-003	4.378916e-001	7.189731e-002	4.367763e-001
4.151645929948225e-005	-7.069319e-002	1.204378e-003	4.378985e-001	7.189745e-002	4.367013e-001
4.151821912569062e-005	-7.058988e-002	1.307866e-003	4.379054e-001	7.189762e-002	4.366100e-001
4.152043400748161e-005	-7.044868e-002	1.449298e-003	4.379123e-001	7.189786e-002	4.364868e-001
4.152314501830109e-005	-7.025716e-002	1.641142e-003	4.379178e-001	7.189819e-002	4.363262e-001
4.152684203505373e-005	-6.995822e-002	1.940628e-003	4.379191e-001	7.189874e-002	4.360422e-001
4.153196747639070e-005	-6.945229e-002	2.447492e-003	4.379061e-001	7.189969e-002	4.354904e-001
4.154031151459153e-005	-6.830288e-002	3.599146e-003	4.378362e-001	7.190195e-002	4.342379e-001
4.155332787459266e-005	-6.538400e-002	6.523992e-003	4.376220e-001	7.190794e-002	4.310996e-001
4.156085018817372e-005	-6.228863e-002	9.625885e-003	4.374266e-001	7.191444e-002	4.278422e-001
4.156491466056865e-005	-5.920482e-002	1.271631e-002	4.372836e-001	7.192103e-002	4.246369e-001
4.156742757912765e-005	-5.587947e-002	1.604884e-002	4.371796e-001	7.192826e-002	4.211661e-001
4.156894772540127e-005	-5.258708e-002	1.934838e-002	4.371108e-001	7.193545e-002	4.177682e-001
4.156987409189086e-005	-4.943933e-002	2.250298e-002	4.370665e-001	7.194231e-002	4.145644e-001
4.157043460099874e-005	-4.330072e-002	2.865498e-002	4.370389e-001	7.195549e-002	4.084035e-001
4.157079264417371e-005	-2.451114e-002	4.748557e-002	4.370209e-001	7.199624e-002	3.895783e-001
4.157100299295204e-005	4.662814e-003	7.672323e-002	4.370101e-001	7.205998e-002	3.603242e-001
4.157122033143345e-005	4.780303e-002	1.199576e-001	4.369990e-001	7.215439e-002	3.170592e-001
4.157144689365643e-005	9.180997e-002	1.640607e-001	4.369873e-001	7.225053e-002	2.729417e-001
4.157190001810238e-005	1.648394e-001	2.372496e-001	4.369638e-001	7.240990e-002	1.997428e-001
4.157245840305870e-005	2.313187e-001	3.038741e-001	4.369346e-001	7.255515e-002	1.330847e-001
4.157307967260319e-005	2.812662e-001	3.539308e-001	4.369020e-001	7.266444e-002	8.297885e-002
4.157387687019325e-005	3.191794e-001	3.919268e-001	4.368599e-001	7.274739e-002	4.493396e-002
4.157502414542814e-005	3.428884e-001	4.156877e-001	4.367992e-001	7.279932e-002	2.111255e-002
4.157647690772749e-005	3.511042e-001	4.239216e-001	4.367222e-001	7.281749e-002	1.280115e-002
4.157786434001980e-005	3.529482e-001	4.257699e-001	4.366485e-001	7.282173e-002	1.087893e-002
4.158063920460357e-005	3.548329e-001	4.276591e-001	4.365011e-001	7.282628e-002	8.842072e-003
4.158391293758359e-005	3.559479e-001	4.287771e-001	4.363269e-001	7.282922e-002	7.549940e-003
4.159046040354449e-005	3.570002e-001	4.298327e-001	4.359782e-001	7.283253e-002	6.145709e-003
4.159862637669043e-005	3.576508e-001	4.304860e-001	4.355431e-001	7.283523e-002	5.057178e-003
4.160843016863796e-005	3.580074e-001	4.308449e-001	4.350204e-001	7.283754e-002	4.175488e-003
4.161938095694796e-005	3.581467e-001	4.309862e-001	4.344363e-001	7.283956e-002	3.450096e-003
4.163304724735892e-005	3.580942e-001	4.309357e-001	4.337073e-001	7.284158e-002	2.771597e-003
4.164981881931134e-005	3.578201e-001	4.306637e-001	4.328126e-001	7.284360e-002	2.148934e-003
4.167237515419718e-005	3.572096e-001	4.300554e-001	4.316093e-001	7.284579e-002	1.553938e-003
4.170301306438001e-005	3.561208e-001	4.289690e-001	4.299749e-001	7.284819e-002	1.005938e-003
4.173444199890002e-005	3.548031e-001	4.276533e-001	4.282984e-001	7.285018e-002	6.451673e-004
4.176716828758770e-005	3.532866e-001	4.261386e-001	4.265529e-001	7.285193e-002	4.143091e-004
4.180078235390718e-005	3.516360e-001	4.244895e-001	4.247602e-001	7.285350e-002	2.706768e-004
4.183874733167635e-005	3.497061e-001	4.225613e-001	4.227356e-001	7.285510e-002	1.743958e-004
4.188067309522040e-005	3.475301e-001	4.203869e-001	4.205001e-001	7.285673e-002	1.132716e-004
4.193001281796623e-005	3.449379e-001	4.177964e-001	4.178697e-001	7.285853e-002	7.329154e-005
4.198730980092824e-005	3.419067e-001	4.147671e-001	4.148157e-001	7.286049e-002	4.853039e-005
4.205873608924705e-005	3.381144e-001	4.109772e-001	4.110094e-001	7.286280e-002	3.223468e-005
4.214720610581837e-005	3.334088e-001	4.062743e-001	4.062962e-001	7.286548e-002	2.185125e-005
4.226447616103874e-005	3.271676e-001	4.000363e-001	4.000509e-001	7.286873e-002	1.456991e-005
4.241571497544394e-005	3.191186e-001	3.919910e-001	3.920006e-001	7.287241e-002	9.619714e-006
4.262402610576317e-005	3.080377e-001	3.809143e-001	3.809200e-001	7.287659e-002	5.712828e-006
4.289845035117344e-005	2.934534e-001	3.663339e-001	3.663365e-001	7.288051e-002	2.615716e-006
4.328299362798410e-005	2.730448e-001	3.459279e-001	3.459275e-001	7.288309e-002	-3.945788e-007
4.374699362798447e-005	2.484624e-001	3.213444e-001	3.213412e-001	7.288204e-002	-3.213647e-006
4.421099362798484e-005	2.239310e-001	2.968073e-001	2.968017e-001	7.287633e-002	-5.677405e-006
4.467499362798520e-005	1.994558e-001	2.723216e-001	2.723136e-001	7.286578e-002	-7.993826e-006
4.513899362798557e-005	1.750397e-001	2.478901e-001	2.478798e-001	7.285041e-002	-1.027777e-005
4.560299362798594e-005	1.506857e-001	2.235160e-001	2.235034e-001	7.283024e-002	-1.260051e-005
4.606699362798630e-005	1.263971e-001	1.992024e-001	1.991874e-001	7.280528e-002	-1.502387e-005
4.653099362798667e-005	1.021772e-001	1.749528e-001	1.749352e-001	7.277556e-002	-1.762153e-005
4.699499362798704e-005	7.802983e-002	1.507709e-001	1.507504e-001	7.274109e-002	-2.050317e-005
4.745899362798740e-005	5.395919e-002	1.266611e-001	1.266372e-001	7.270190e-002	-2.385408e-005
4.792299362798777e-005	2.996325e-002	1.026217e-001	1.025937e-001	7.265840e-002	-2.795498e-005
4.823700000000045e-005	1.376849e-002	8.639535e-002	8.635838e-002	7.262686e-002	-3.696546e-005
4.823800000000166e-005	1.371541e-002	8.634216e-002	8.630675e-002	7.262675e-002	-3.540622e-005
4.824000000000408e-005	1.360912e-002	8.623564e-002	8.620355e-002	7.262654e-002	-3.209997e-005
4.824400000000891e-005	1.340295e-002	8.602905e-002	8.599716e-002	7.262611e-002	-3.189359e-005
4.825016620121653e-005	1.308550e-002	8.571094e-002	8.567903e-002	7.262545e-002	-3.191944e-005
4.826249860363091e-005	1.245048e-002	8.507460e-002	8.504281e-002	7.262413e-002	-3.179147e-005
4.828716340845966e-005	1.118114e-002	8.380261e-002	8.377062e-002	7.262149e-002	-3.200224e-005
4.833649301811717e-005	8.643607e-003	8.125973e-002	8.122716e-002	7.261614e-002	-3.257978e-005
4.850368156136993e-005	5.043271e-005	7.264812e-002	7.261305e-002	7.259769e-002	-3.508142e-005
4.856394135212532e-005	-3.044004e-003	6.954690e-002	6.951086e-002	7.259092e-002	-3.605112e-005
4.858048041849004e-005	-3.892943e-003	6.869609e-002	6.865975e-002	7.258904e-002	-3.635112e-005
4.863484373454196e-005	-6.682293e-003	6.590053e-002	6.586316e-002	7.258282e-002	-3.736693e-005
4.865842963335584e-005	-7.892760e-003	6.468734e-002	6.465021e-002	7.258011e-002	-3.714297e-005
4.865942963335704e-005	-7.943743e-003	6.463625e-002	6.459878e-002	7.257999e-002	-3.746828e-005
4.866142963335946e-005	-8.045781e-003	6.453397e-002	6.449594e-002	7.257976e-002	-3.803644e-005
4.866542963336430e-005	-8.251113e-003	6.432819e-002	6.429028e-002	7.257930e-002	-3.791138e-005
4.867164868768790e-005	-8.569930e-003	6.400865e-002	6.397053e-002	7.257859e-002	-3.812410e-005
4.868408679633597e-005	-9.207376e-003	6.336976e-002	6.333107e-002	7.257714e-002	-3.870050e-005
4.868508679633718e-005	-9.258801e-003	6.331822e-002	6.327966e-002	7.257703e-002	-3.856865e-005
4.868708679633960e-005	-9.361638e-003	6.321515e-002	6.317684e-002	7.257679e-002	-3.831382e-005
4.869108679634443e-005	-9.566637e-003	6.300969e-002	6.297122e-002	7.257633e-002	-3.847328e-005
4.869480067180333e-005	-9.756893e-003	6.281900e-002	6.278031e-002	7.257590e-002	-3.869660e-005
4.869580067180454e-005	-9.808196e-003	6.276758e-002	6.272890e-002	7.257578e-002	-3.868088e-005
4.869780067180696e-005	-9.910781e-003	6.266476e-002	6.262610e-002	7.257555e-002	-3.866800e-005
4.869880067180817e-005	-9.962307e-003	6.261312e-002	6.257470e-002	7.257544e-002	-3.842725e-005
4.869899999999840e-005	-9.972497e-003	6.260291e-002	6.256445e-002	7.257541e-002	-3.846062e-005
4.869939865637888e-005	-9.992749e-003	6.258261e-002	6.254396e-002	7.257536e-002	-3.865328e-005
4.870019596913983e-005	-1.003363e-002	6.254163e-002	6.250298e-002	7.257527e-002	-3.866167e-005
4.870099999999995e-005	-1.007454e-002	6.250063e-002	6.246165e-002	7.257517e-002	-3.899193e-005
4.870108040308605e-005	-1.007887e-002	6.249629e-002	6.245752e-002	7.257517e-002	-3.877952e-005
4.870124120925825e-005	-1.008725e-002	6.248789e-002	6.244925e-002	7.257515e-002	-3.864444e-005
4.870156282160264e-005	-1.010390e-002	6.247120e-002	6.243272e-002	7.257511e-002	-3.849015e-005
4.870200000000029e-005	-1.012667e-002	6.244838e-002	6.241025e-002	7.257506e-002	-3.813668e-005
4.870204371784041e-005	-1.012896e-002	6.244608e-002	6.240800e-002	7.257506e-002	-3.808695e-005
4.870213115351976e-005	-1.013356e-002	6.244148e-002	6.240351e-002	7.257504e-002	-3.797946e-005
4.870230602487934e-005	-1.014273e-002	6.243228e-002	6.239452e-002	7.257503e-002	-3.776869e-005
4.870265576759850e-005	-1.016098e-002	6.241399e-002	6.237654e-002	7.257498e-002	-3.745765e-005
4.870335525303596e-005	-1.019700e-002	6.237789e-002	6.234059e-002	7.257490e-002	-3.730746e-005
4.870475422391087e-005	-1.026822e-002	6.230651e-002	6.226869e-002	7.257473e-002	-3.783270e-005
4.870650128084922e-005	-1.035707e-002	6.221746e-002	6.217889e-002	7.257453e-002	-3.857418e-005
4.870862939236262e-005	-1.046586e-002	6.210842e-002	6.206951e-002	7.257429e-002	-3.891667e-005
4.871288561539029e-005	-1.068402e-002	6.188976e-002	6.185076e-002	7.257380e-002	-3.901229e-005
4.871746948940849e-005	-1.091895e-002	6.165430e-002	6.161518e-002	7.257326e-002	-3.913294e-005
4.872663723744578e-005	-1.138878e-002	6.118340e-002	6.114405e-002	7.257219e-002	-3.936238e-005
4.874268977096696e-005	-1.221136e-002	6.035894e-002	6.031923e-002	7.257031e-002	-3.971939e-005
4.877479483800934e-005	-1.385601e-002	5.871051e-002	5.867004e-002	7.256652e-002	-4.047277e-005
4.883900497209409e-005	-1.714327e-002	5.541560e-002	5.537350e-002	7.255888e-002	-4.210775e-005
4.896742524026360e-005	-2.371028e-002	4.883302e-002	4.878701e-002	7.254331e-002	-4.601987e-005
4.915856659246359e-005	-3.346793e-002	3.905161e-002	3.899770e-002	7.251956e-002	-5.391606e-005
4.934058092613547e-005	-4.273889e-002	2.975744e-002	2.969206e-002	7.249634e-002	-6.538880e-005
4.947657513038658e-005	-4.964865e-002	2.282995e-002	2.275104e-002	7.247860e-002	-7.891120e-005
4.954053155675244e-005	-5.289032e-002	1.957980e-002	1.949128e-002	7.247012e-002	-8.852015e-005
4.958078080341544e-005	-5.492574e-002	1.753900e-002	1.744180e-002	7.246474e-002	-9.720495e-005
4.960526068262770e-005	-5.616017e-002	1.630128e-002	1.619600e-002	7.246146e-002	-1.052805e-004
4.962151044927456e-005	-5.697521e-002	1.548406e-002	1.536937e-002	7.245927e-002	-1.146863e-004
4.963587105280814e-005	-5.769139e-002	1.476595e-002	1.463906e-002	7.245735e-002	-1.268776e-004
4.965193368606201e-005	-5.849168e-002	1.396351e-002	1.382241e-002	7.245520e-002	-1.410826e-004
4.966229983594233e-005	-5.900820e-002	1.344560e-002	1.329551e-002	7.245380e-002	-1.500734e-004
4.967545803778728e-005	-5.966107e-002	1.279096e-002	1.262686e-002	7.245204e-002	-1.640852e-004
4.968817761495832e-005	-6.028943e-002	1.216090e-002	1.198065e-002	7.245033e-002	-1.802375e-004
4.969978111151081e-005	-6.086139e-002	1.158738e-002	1.139132e-002	7.244878e-002	-1.960680e-004
4.971902550459945e-005	-6.176806e-002	1.067821e-002	1.041417e-002	7.244628e-002	-2.640419e-004
4.972821762059491e-005	-6.208657e-002	1.035876e-002	9.947553e-003	7.244533e-002	-4.112020e-004
4.973683124777709e-005	-6.224779e-002	1.019695e-002	9.510396e-003	7.244475e-002	-6.865425e-004
4.974498521613437e-005	-6.236937e-002	1.007489e-002	9.096623e-003	7.244427e-002	-9.782625e-004
4.975379419800557e-005	-6.251931e-002	9.924378e-003	8.649666e-003	7.244369e-002	-1.274714e-003
4.976413020328641e-005	-6.270773e-002	9.735264e-003	8.125307e-003	7.244300e-002	-1.609960e-003
4.978480221384807e-005	-6.313289e-002	9.308605e-003	7.076814e-003	7.244150e-002	-2.231781e-003
4.981492682500956e-005	-6.385326e-002	8.585827e-003	5.549434e-003	7.243910e-002	-3.036354e-003
4.985959852026392e-005	-6.504898e-002	7.386248e-003	3.285445e-003	7.243523e-002	-4.100746e-003
