time	V(vc)	V(vdd)	V(vo)	V(vsw)
2.297156262368039e-005	2.388067e+001	6.000000e+000	2.385681e+001	-5.749469e-001
2.299890252323994e-005	2.388054e+001	6.000000e+000	2.385668e+001	-5.822291e-001
2.304499911739977e-005	2.388032e+001	6.000000e+000	2.385646e+001	-5.891235e-001
2.308847321517288e-005	2.388011e+001	6.000000e+000	2.385626e+001	-5.923558e-001
2.315570566725073e-005	2.387979e+001	6.000000e+000	2.385594e+001	-5.938948e-001
2.322234389329908e-005	2.387947e+001	6.000000e+000	2.385562e+001	-5.933596e-001
2.329318435987521e-005	2.387914e+001	6.000000e+000	2.385528e+001	-5.912305e-001
2.335760485701333e-005	2.387883e+001	6.000000e+000	2.385497e+001	-5.882539e-001
2.343578258299367e-005	2.387846e+001	6.000000e+000	2.385460e+001	-5.835227e-001
2.350360812578695e-005	2.387813e+001	6.000000e+000	2.385428e+001	-5.783001e-001
2.358812158420598e-005	2.387773e+001	6.000000e+000	2.385388e+001	-5.705707e-001
2.358912158420545e-005	2.387772e+001	6.000000e+000	2.385387e+001	-5.704647e-001
2.359112158420440e-005	2.387771e+001	6.000000e+000	2.385386e+001	-5.702345e-001
2.359512158420229e-005	2.387770e+001	6.000000e+000	2.385384e+001	-5.697761e-001
2.360043172896370e-005	2.387767e+001	6.000000e+000	2.385382e+001	-5.691568e-001
2.361051791753555e-005	2.387762e+001	6.000000e+000	2.385377e+001	-5.679352e-001
2.363069029467924e-005	2.387753e+001	6.000000e+000	2.385367e+001	-5.653248e-001
2.366065524571359e-005	2.387738e+001	6.000000e+000	2.385352e+001	-5.611994e-001
