time	I(C1)	I(D1)	I(L1)	I(Rl)	Ix(U2:C)
2.690384781281474e-005	-3.798129e-002	5.389523e-005	1.036521e-002	3.803496e-002	1.031154e-002
2.692017568250993e-005	-3.797770e-002	5.739486e-005	1.077608e-002	3.803487e-002	1.071895e-002
2.693418385159990e-005	-3.797439e-002	6.061614e-005	1.112309e-002	3.803478e-002	1.106279e-002
2.695084548165472e-005	-3.797029e-002	6.461073e-005	1.153035e-002	3.803468e-002	1.146603e-002
2.696059664757805e-005	-3.796782e-002	6.701410e-005	1.176550e-002	3.803462e-002	1.169875e-002
2.697365811487468e-005	-3.796403e-002	7.072346e-005	1.207615e-002	3.803454e-002	1.200567e-002
2.698563106566521e-005	-3.795888e-002	7.580296e-005	1.235733e-002	3.803447e-002	1.228176e-002
2.699506254631029e-005	-3.795253e-002	8.210442e-005	1.257587e-002	3.803441e-002	1.249402e-002
2.700418654545678e-005	-3.794468e-002	8.989967e-005	1.278444e-002	3.803436e-002	1.269479e-002
2.701350680366088e-005	-3.793591e-002	9.861447e-005	1.299393e-002	3.803431e-002	1.289557e-002
2.702918850513297e-005	-3.792023e-002	1.142055e-004	1.333703e-002	3.803422e-002	1.322314e-002
2.705392197161621e-005	-3.789411e-002	1.401859e-004	1.384955e-002	3.803409e-002	1.370992e-002
2.709738916828464e-005	-3.784552e-002	1.885403e-004	1.466800e-002	3.803385e-002	1.448025e-002
2.714061559765113e-005	-3.779479e-002	2.390310e-004	1.536046e-002	3.803363e-002	1.512227e-002
2.718413510414269e-005	-3.777960e-002	2.539545e-004	1.592460e-002	3.803336e-002	1.567156e-002
2.720170205981753e-005	-3.815700e-002	-1.238773e-004	1.610975e-002	3.803294e-002	1.622962e-002
2.720923150872912e-005	-3.844485e-002	-4.120130e-004	1.618106e-002	3.803265e-002	1.658693e-002
2.721379596226647e-005	-3.838338e-002	-3.505140e-004	1.622577e-002	3.803267e-002	1.657440e-002
2.721579254637285e-005	-3.837058e-002	-3.377193e-004	1.624636e-002	3.803267e-002	1.658413e-002
2.721673937654962e-005	-3.839007e-002	-3.572330e-004	1.625639e-002	3.803265e-002	1.661376e-002
2.721756337642489e-005	-3.838161e-002	-3.487667e-004	1.626523e-002	3.803265e-002	1.661419e-002
2.721839558831457e-005	-3.836989e-002	-3.370387e-004	1.627426e-002	3.803265e-002	1.661149e-002
2.721927872876423e-005	-3.835858e-002	-3.257299e-004	1.628391e-002	3.803266e-002	1.660984e-002
2.722029325154252e-005	-3.834738e-002	-3.145270e-004	1.629511e-002	3.803266e-002	1.660984e-002
2.722057052676811e-005	-3.834523e-002	-3.123808e-004	1.629820e-002	3.803266e-002	1.661077e-002
2.722084780199371e-005	-3.834280e-002	-3.099448e-004	1.630129e-002	3.803266e-002	1.661143e-002
2.722112507721931e-005	-3.834007e-002	-3.072192e-004	1.630440e-002	3.803266e-002	1.661181e-002
2.722140235244491e-005	-3.833706e-002	-3.042039e-004	1.630751e-002	3.803266e-002	1.661191e-002
2.722167962767050e-005	-3.833375e-002	-3.008989e-004	1.631063e-002	3.803266e-002	1.661173e-002
2.722195690289610e-005	-3.833016e-002	-2.973043e-004	1.631375e-002	3.803266e-002	1.661127e-002
2.722223417812170e-005	-3.832628e-002	-2.934200e-004	1.631689e-002	3.803267e-002	1.661053e-002
2.722247460000549e-005	-3.832090e-002	-2.880404e-004	1.631962e-002	3.803267e-002	1.660796e-002
2.722271987461861e-005	-3.831318e-002	-2.803187e-004	1.632240e-002	3.803267e-002	1.660331e-002
2.722297591362805e-005	-3.830204e-002	-2.691637e-004	1.632532e-002	3.803268e-002	1.659523e-002
2.722324695062645e-005	-3.828622e-002	-2.533314e-004	1.632841e-002	3.803269e-002	1.658219e-002
2.722354874389737e-005	-3.826501e-002	-2.321054e-004	1.633186e-002	3.803271e-002	1.656416e-002
2.722390931966107e-005	-3.823946e-002	-2.065383e-004	1.633600e-002	3.803273e-002	1.654278e-002
2.722442506334494e-005	-3.821280e-002	-1.798623e-004	1.634193e-002	3.803275e-002	1.652252e-002
2.722532274562067e-005	-3.819124e-002	-1.582908e-004	1.635230e-002	3.803276e-002	1.651202e-002
2.722624410415181e-005	-3.819133e-002	-1.583820e-004	1.636298e-002	3.803276e-002	1.652233e-002
2.722766914483449e-005	-3.822329e-002	-1.903734e-004	1.637962e-002	3.803272e-002	1.657021e-002
2.722923977888092e-005	-3.828337e-002	-2.505203e-004	1.639812e-002	3.803266e-002	1.664876e-002
2.723088352737935e-005	-3.834008e-002	-3.072869e-004	1.641773e-002	3.803260e-002	1.672510e-002
2.723288100413279e-005	-3.837825e-002	-3.454991e-004	1.644197e-002	3.803255e-002	1.678756e-002
2.723509038896760e-005	-3.839899e-002	-3.662756e-004	1.646941e-002	3.803252e-002	1.683572e-002
2.723826096347887e-005	-3.841721e-002	-3.845216e-004	1.651027e-002	3.803249e-002	1.689478e-002
2.724460211250140e-005	-3.844571e-002	-4.130867e-004	1.659681e-002	3.803242e-002	1.701001e-002
2.725375834731342e-005	-3.848241e-002	-4.498719e-004	1.673418e-002	3.803233e-002	1.718426e-002
2.726911863840109e-005	-3.853942e-002	-5.070243e-004	1.700021e-002	3.803219e-002	1.750745e-002
2.729054541462939e-005	-3.861220e-002	-5.799884e-004	1.743039e-002	3.803199e-002	1.801060e-002
2.730167131027861e-005	-3.864687e-002	-6.147607e-004	1.768502e-002	3.803189e-002	1.830001e-002
2.730744129852275e-005	-3.858434e-002	-5.522070e-004	1.783023e-002	3.803190e-002	1.838257e-002
2.731018929286178e-005	-3.839023e-002	-3.579575e-004	1.790264e-002	3.803205e-002	1.826067e-002
2.731136705503429e-005	-3.823574e-002	-2.033393e-004	1.793429e-002	3.803217e-002	1.813776e-002
2.731255390057974e-005	-3.810871e-002	-7.621953e-005	1.796638e-002	3.803227e-002	1.803894e-002
2.731308839021979e-005	-3.808435e-002	-5.184157e-005	1.798086e-002	3.803229e-002	1.802698e-002
2.731385711069595e-005	-3.806956e-002	-3.704045e-005	1.800169e-002	3.803229e-002	1.803523e-002
2.731459444301615e-005	-3.806086e-002	-2.833292e-005	1.802169e-002	3.803229e-002	1.804917e-002
2.731589143260133e-005	-3.805228e-002	-1.976226e-005	1.805687e-002	3.803229e-002	1.807596e-002
2.731725279334074e-005	-3.804693e-002	-1.441289e-005	1.809381e-002	3.803229e-002	1.810767e-002
2.731936760402148e-005	-3.804229e-002	-9.783378e-006	1.815122e-002	3.803228e-002	1.816070e-002
2.732150569009079e-005	-3.803951e-002	-7.010964e-006	1.820927e-002	3.803227e-002	1.821616e-002
2.732486040259857e-005	-3.803709e-002	-4.613597e-006	1.830039e-002	3.803225e-002	1.830507e-002
2.732817595495901e-005	-3.803569e-002	-3.238943e-006	1.839045e-002	3.803223e-002	1.839386e-002
2.733337790056939e-005	-3.803451e-002	-2.085926e-006	1.853179e-002	3.803220e-002	1.853414e-002
2.733852303932888e-005	-3.803383e-002	-1.434610e-006	1.867160e-002	3.803217e-002	1.867335e-002
2.734693515094727e-005	-3.803323e-002	-8.888673e-007	1.890021e-002	3.803211e-002	1.890148e-002
2.735506072228805e-005	-3.803289e-002	-5.942914e-007	1.912106e-002	3.803206e-002	1.912202e-002
2.736928611468681e-005	-3.803255e-002	-3.461834e-007	1.950771e-002	3.803197e-002	1.950838e-002
2.738256728840316e-005	-3.803234e-002	-2.205074e-007	1.986871e-002	3.803189e-002	1.986928e-002
2.740511223848358e-005	-3.803210e-002	-1.273909e-007	2.048152e-002	3.803175e-002	2.048193e-002
2.742854061936473e-005	-3.803191e-002	-7.907971e-008	2.111832e-002	3.803160e-002	2.111863e-002
2.746693750720064e-005	-3.803165e-002	-6.230347e-008	2.216194e-002	3.803135e-002	2.216223e-002
2.750786986222692e-005	-3.803140e-002	-7.826740e-008	2.327442e-002	3.803109e-002	2.327472e-002
2.754026313287611e-005	-3.803122e-002	-1.058976e-007	2.415478e-002	3.803089e-002	2.415511e-002
2.757228649621912e-005	-3.803105e-002	-1.302202e-007	2.502505e-002	3.803068e-002	2.502541e-002
2.760949050677891e-005	-3.803081e-002	-1.341154e-007	2.603609e-002	3.803045e-002	2.603646e-002
2.762698508117223e-005	-3.803070e-002	-1.309105e-007	2.651151e-002	3.803034e-002	2.651187e-002
2.764720820578465e-005	-3.803056e-002	-1.193813e-007	2.706107e-002	3.803021e-002	2.706142e-002
2.767268449960919e-005	-3.803037e-002	-9.714547e-008	2.775337e-002	3.803005e-002	2.775370e-002
2.770653888527902e-005	-3.803014e-002	-7.487154e-008	2.867331e-002	3.802984e-002	2.867362e-002
2.774222496984558e-005	-3.802989e-002	-5.181179e-008	2.964298e-002	3.802961e-002	2.964326e-002
2.778748662967540e-005	-3.802958e-002	-3.066595e-008	3.087274e-002	3.802932e-002	3.087300e-002
2.783975052118165e-005	-3.802923e-002	-9.754993e-009	3.229260e-002	3.802899e-002	3.229285e-002
2.789772547275027e-005	-3.802885e-002	6.786586e-009	3.386743e-002	3.802863e-002	3.386766e-002
2.795389567828571e-005	-3.802848e-002	1.859499e-008	3.539302e-002	3.802827e-002	3.539323e-002
2.800958077685961e-005	-3.802812e-002	2.721139e-008	3.690520e-002	3.802792e-002	3.690540e-002
2.806463031326811e-005	-3.802776e-002	3.334059e-008	3.839989e-002	3.802757e-002	3.840008e-002
2.811922834000669e-005	-3.802741e-002	3.752751e-008	3.988207e-002	3.802722e-002	3.988226e-002
2.817956626212370e-005	-3.802703e-002	4.160230e-008	4.151978e-002	3.802684e-002	4.151997e-002
2.824929790042757e-005	-3.802658e-002	4.364585e-008	4.341207e-002	3.802640e-002	4.341225e-002
2.833411835779370e-005	-3.802605e-002	4.606611e-008	4.571329e-002	3.802586e-002	4.571347e-002
2.841221206936057e-005	-3.802555e-002	4.746605e-008	4.783150e-002	3.802537e-002	4.783168e-002
2.849114363408234e-005	-3.802505e-002	4.819228e-008	4.997190e-002	3.802487e-002	4.997208e-002
2.856593117885053e-005	-3.802457e-002	4.871687e-008	5.199944e-002	3.802439e-002	5.199962e-002
2.864295775196341e-005	-3.802409e-002	4.906025e-008	5.408717e-002	3.802391e-002	5.408735e-002
2.871836675272244e-005	-3.802361e-002	4.929309e-008	5.613057e-002	3.802343e-002	5.613074e-002
2.879415916305639e-005	-3.802313e-002	4.943281e-008	5.818386e-002	3.802295e-002	5.818404e-002
2.886940033955399e-005	-3.802265e-002	4.957078e-008	6.022173e-002	3.802247e-002	6.022191e-002
2.894327551686976e-005	-3.802218e-002	4.965312e-008	6.222213e-002	3.802200e-002	6.222231e-002
2.901902138782719e-005	-3.802170e-002	4.976866e-008	6.427271e-002	3.802153e-002	6.427288e-002
2.909014423619488e-005	-3.802125e-002	4.959696e-008	6.619769e-002	3.802107e-002	6.619786e-002
2.915832320082856e-005	-3.802082e-002	4.960713e-008	6.804256e-002	3.802064e-002	6.804274e-002
2.922966021012136e-005	-3.802037e-002	4.997846e-008	6.997245e-002	3.802019e-002	6.997263e-002
2.931161269675853e-005	-3.801985e-002	4.968204e-008	7.218898e-002	3.801967e-002	7.218916e-002
2.939596492304575e-005	-3.801932e-002	5.020668e-008	7.446977e-002	3.801914e-002	7.446995e-002
2.951260743620093e-005	-3.801858e-002	4.976098e-008	7.762266e-002	3.801840e-002	7.762284e-002
2.962828627885161e-005	-3.801784e-002	5.019266e-008	8.074827e-002	3.801767e-002	8.074845e-002
2.980868696674660e-005	-3.801670e-002	4.971324e-008	8.562030e-002	3.801653e-002	8.562048e-002
3.000034872457924e-005	-3.801549e-002	5.010024e-008	9.079297e-002	3.801531e-002	9.079315e-002
3.036104775541032e-005	-3.801321e-002	4.966730e-008	1.005185e-001	3.801303e-002	1.005187e-001
3.081739281907137e-005	-3.801032e-002	4.973741e-008	1.128086e-001	3.801014e-002	1.128088e-001
3.128139281907000e-005	-3.800738e-002	4.971275e-008	1.252875e-001	3.800720e-002	1.252877e-001
3.174539281906863e-005	-3.800444e-002	4.969195e-008	1.377481e-001	3.800426e-002	1.377483e-001
3.220939281906726e-005	-3.800151e-002	4.967035e-008	1.501904e-001	3.800133e-002	1.501905e-001
3.267339281906589e-005	-3.799857e-002	4.964875e-008	1.626143e-001	3.799839e-002	1.626145e-001
3.313739281906453e-005	-3.799564e-002	4.962658e-008	1.750199e-001	3.799546e-002	1.750201e-001
3.360139281906316e-005	-3.799270e-002	4.960441e-008	1.874072e-001	3.799252e-002	1.874074e-001
3.406539281906179e-005	-3.798977e-002	4.958190e-008	1.997763e-001	3.798959e-002	1.997765e-001
3.452939281906042e-005	-3.798683e-002	4.955950e-008	2.121271e-001	3.798665e-002	2.121273e-001
3.499339281905906e-005	-3.798389e-002	4.953699e-008	2.244598e-001	3.798372e-002	2.244600e-001
3.545739281905769e-005	-3.798096e-002	4.951482e-008	2.367743e-001	3.798078e-002	2.367745e-001
3.592139281905632e-005	-3.797802e-002	4.949231e-008	2.490706e-001	3.797785e-002	2.490708e-001
3.638539281905495e-005	-3.797509e-002	4.947003e-008	2.613488e-001	3.797491e-002	2.613490e-001
3.684939281905358e-005	-3.797216e-002	4.944752e-008	2.736090e-001	3.797198e-002	2.736091e-001
3.731339281905222e-005	-3.796922e-002	4.942524e-008	2.858510e-001	3.796904e-002	2.858512e-001
3.777739281905085e-005	-3.796629e-002	4.940284e-008	2.980751e-001	3.796611e-002	2.980752e-001
3.824139281904948e-005	-3.796335e-002	4.938067e-008	3.102810e-001	3.796317e-002	3.102812e-001
3.870539281904811e-005	-3.796042e-002	4.935828e-008	3.224691e-001	3.796025e-002	3.224693e-001
3.963339281904538e-005	-3.795455e-002	4.931394e-008	3.467913e-001	3.795438e-002	3.467914e-001
4.009739281904401e-005	-3.795163e-002	4.929177e-008	3.589255e-001	3.795145e-002	3.589257e-001
4.056139281904264e-005	-3.794856e-002	1.760081e-007	3.710463e-001	3.794851e-002	3.710464e-001
4.056239281904212e-005	-3.794862e-002	1.154459e-007	3.710724e-001	3.794850e-002	3.710725e-001
4.056439281904106e-005	-3.794870e-002	2.100569e-008	3.711246e-001	3.794849e-002	3.711248e-001
4.056839281903896e-005	-3.794865e-002	4.902332e-008	3.712290e-001	3.794847e-002	3.712291e-001
4.057228605866547e-005	-3.794863e-002	3.616568e-008	3.713306e-001	3.794844e-002	3.713308e-001
4.058007253791157e-005	-3.794857e-002	5.562568e-008	3.715337e-001	3.794840e-002	3.715339e-001
4.059564549641070e-005	-3.794848e-002	4.613510e-008	3.719400e-001	3.794830e-002	3.719402e-001
4.062679141340203e-005	-3.794828e-002	5.082188e-008	3.727526e-001	3.794810e-002	3.727528e-001
4.068908324738468e-005	-3.794789e-002	4.848865e-008	3.743774e-001	3.794771e-002	3.743775e-001
4.081366691534999e-005	-3.794719e-002	-4.120468e-008	3.776264e-001	3.794692e-002	3.776267e-001
4.081466691534946e-005	-3.794714e-002	2.480344e-009	3.776525e-001	3.794691e-002	3.776527e-001
4.081666691534841e-005	-3.794706e-002	7.052282e-008	3.777046e-001	3.794690e-002	3.777048e-001
4.082066691534630e-005	-3.794706e-002	3.909954e-008	3.778089e-001	3.794688e-002	3.778091e-001
4.082862307604185e-005	-3.794700e-002	5.429645e-008	3.780164e-001	3.794682e-002	3.780165e-001
4.084453539743294e-005	-3.794690e-002	4.675864e-008	3.784312e-001	3.794672e-002	3.784314e-001
4.087636004021511e-005	-3.794670e-002	5.049749e-008	3.792608e-001	3.794652e-002	3.792610e-001
4.094000932577946e-005	-3.794622e-002	1.241817e-007	3.809198e-001	3.794612e-002	3.809199e-001
4.094100932577893e-005	-3.794625e-002	8.795890e-008	3.809459e-001	3.794611e-002	3.809460e-001
4.094300932577788e-005	-3.794630e-002	3.105030e-008	3.809980e-001	3.794610e-002	3.809982e-001
4.094700932577577e-005	-3.794624e-002	5.802378e-008	3.811023e-001	3.794608e-002	3.811024e-001
4.095492938584189e-005	-3.794621e-002	4.483089e-008	3.813087e-001	3.794603e-002	3.813089e-001
4.097076950597411e-005	-3.794617e-002	-1.415489e-008	3.817215e-001	3.794593e-002	3.817217e-001
4.097176950597359e-005	-3.794613e-002	1.499863e-008	3.817475e-001	3.794592e-002	3.817478e-001
4.097376950597254e-005	-3.794607e-002	6.564793e-008	3.817996e-001	3.794591e-002	3.817998e-001
4.098566787608116e-005	-3.794606e-002	-5.070890e-009	3.821097e-001	3.794583e-002	3.821099e-001
4.098866787607958e-005	-3.794597e-002	6.442125e-008	3.821879e-001	3.794581e-002	3.821881e-001
4.099266787607747e-005	-3.794592e-002	9.290411e-008	3.822921e-001	3.794579e-002	3.822922e-001
4.099366787607695e-005	-3.794593e-002	7.864393e-008	3.823182e-001	3.794578e-002	3.823183e-001
4.099566787607589e-005	-3.794581e-002	1.839864e-007	3.823703e-001	3.794577e-002	3.823703e-001
4.099600000000148e-005	-3.794586e-002	1.320292e-007	3.823789e-001	3.794577e-002	3.823790e-001
4.099666424785264e-005	-3.794598e-002	1.116750e-008	3.823963e-001	3.794576e-002	3.823965e-001
4.099799274355498e-005	-3.794594e-002	3.800882e-008	3.824309e-001	3.794575e-002	3.824311e-001
4.099899274355445e-005	-3.794593e-002	4.822655e-008	3.824569e-001	3.794575e-002	3.824571e-001
4.099999999999937e-005	-3.794900e-002	-3.029517e-006	3.824832e-001	3.794574e-002	3.824864e-001
4.100000356776351e-005	-3.794809e-002	-2.123596e-006	3.824833e-001	3.794574e-002	3.824856e-001
4.100001070329179e-005	-3.794696e-002	-9.932440e-007	3.824835e-001	3.794574e-002	3.824847e-001
4.100002497434835e-005	-3.794616e-002	-1.918776e-007	3.824838e-001	3.794574e-002	3.824843e-001
4.100005351646147e-005	-3.794592e-002	5.531452e-008	3.824846e-001	3.794574e-002	3.824847e-001
4.100010472848914e-005	-3.794590e-002	7.094447e-008	3.824859e-001	3.794574e-002	3.824861e-001
4.100015901079696e-005	-3.794589e-002	8.179954e-008	3.824873e-001	3.794574e-002	3.824874e-001
4.100022159896771e-005	-3.794587e-002	9.092805e-008	3.824889e-001	3.794574e-002	3.824891e-001
4.100029956882745e-005	-3.794587e-002	9.583069e-008	3.824910e-001	3.794574e-002	3.824911e-001
4.100040784661002e-005	-3.794587e-002	9.643406e-008	3.824938e-001	3.794574e-002	3.824939e-001
4.100058989838645e-005	-3.794587e-002	9.165127e-008	3.824985e-001	3.794574e-002	3.824987e-001
4.100095400193238e-005	-3.794588e-002	8.033583e-008	3.825080e-001	3.794574e-002	3.825082e-001
4.100099999999884e-005	-3.794588e-002	8.027330e-008	3.825092e-001	3.794574e-002	3.825094e-001
4.100100911003796e-005	-3.794589e-002	7.874763e-008	3.825095e-001	3.794574e-002	3.825096e-001
4.100102733011618e-005	-3.794589e-002	7.526816e-008	3.825099e-001	3.794574e-002	3.825101e-001
4.100106377027263e-005	-3.794590e-002	6.673975e-008	3.825109e-001	3.794574e-002	3.825110e-001
4.100113665058552e-005	-3.794591e-002	5.013201e-008	3.825128e-001	3.794573e-002	3.825130e-001
4.100124095202801e-005	-3.794593e-002	3.409579e-008	3.825155e-001	3.794573e-002	3.825157e-001
4.100135223232548e-005	-3.794593e-002	2.781162e-008	3.825184e-001	3.794573e-002	3.825186e-001
4.100151481643832e-005	-3.794593e-002	2.935169e-008	3.825226e-001	3.794573e-002	3.825229e-001
4.100176903869962e-005	-3.794592e-002	3.586390e-008	3.825293e-001	3.794573e-002	3.825295e-001
4.100220439313268e-005	-3.794591e-002	4.359255e-008	3.825406e-001	3.794573e-002	3.825408e-001
4.100267038578687e-005	-3.794590e-002	4.705151e-008	3.825527e-001	3.794573e-002	3.825530e-001
4.100329248794138e-005	-3.794590e-002	4.827002e-008	3.825690e-001	3.794572e-002	3.825691e-001
4.100412448149182e-005	-3.794589e-002	4.861776e-008	3.825907e-001	3.794571e-002	3.825908e-001
4.100564625847403e-005	-3.794589e-002	4.868894e-008	3.826303e-001	3.794571e-002	3.826305e-001
4.100856712696555e-005	-3.794587e-002	4.871551e-008	3.827064e-001	3.794569e-002	3.827066e-001
4.101440886394858e-005	-3.794583e-002	4.874160e-008	3.828586e-001	3.794565e-002	3.828588e-001
4.102014927923753e-005	-3.794579e-002	4.860368e-008	3.830082e-001	3.794561e-002	3.830084e-001
4.102320761372597e-005	-3.794577e-002	4.812761e-008	3.830879e-001	3.794559e-002	3.830881e-001
4.102515086421704e-005	-3.794576e-002	4.695784e-008	3.831385e-001	3.794558e-002	3.831387e-001
4.102684536722717e-005	-3.794575e-002	4.446067e-008	3.831826e-001	3.794557e-002	3.831829e-001
4.102802124894556e-005	-3.794575e-002	4.097611e-008	3.832133e-001	3.794556e-002	3.832135e-001
4.102910952901578e-005	-3.794575e-002	3.541641e-008	3.832417e-001	3.794556e-002	3.832418e-001
4.102999935293866e-005	-3.794575e-002	2.854876e-008	3.832648e-001	3.794555e-002	3.832650e-001
4.103078952246569e-005	-3.794575e-002	1.990946e-008	3.832854e-001	3.794555e-002	3.832856e-001
4.103155997500080e-005	-3.794576e-002	8.537251e-009	3.833055e-001	3.794554e-002	3.833057e-001
4.103237445319402e-005	-3.794577e-002	-6.647098e-009	3.833267e-001	3.794554e-002	3.833269e-001
4.103319717555648e-005	-3.794578e-002	-2.502181e-008	3.833482e-001	3.794553e-002	3.833484e-001
4.103417855451375e-005	-3.794580e-002	-4.989106e-008	3.833737e-001	3.794552e-002	3.833740e-001
4.103547360299886e-005	-3.794583e-002	-8.286771e-008	3.834075e-001	3.794552e-002	3.834077e-001
4.103718358970665e-005	-3.794585e-002	-1.171511e-007	3.834520e-001	3.794551e-002	3.834524e-001
4.103979509009759e-005	-3.794586e-002	-1.429041e-007	3.835201e-001	3.794549e-002	3.835204e-001
4.104271194119158e-005	-3.794584e-002	-1.439067e-007	3.835961e-001	3.794547e-002	3.835964e-001
4.104589662071861e-005	-3.794581e-002	-1.346533e-007	3.836790e-001	3.794545e-002	3.836794e-001
4.104882040875668e-005	-3.794597e-002	-3.152863e-007	3.837552e-001	3.794543e-002	3.837557e-001
4.105077465406393e-005	-3.794724e-002	-1.594479e-006	3.838061e-001	3.794542e-002	3.838079e-001
4.105212969368610e-005	-3.794868e-002	-3.037713e-006	3.838414e-001	3.794541e-002	3.838446e-001
4.105371840890798e-005	-3.794917e-002	-3.549249e-006	3.838828e-001	3.794540e-002	3.838864e-001
4.105511903585574e-005	-3.794882e-002	-3.199463e-006	3.839193e-001	3.794539e-002	3.839226e-001
4.105664581657842e-005	-3.794851e-002	-2.903532e-006	3.839591e-001	3.794538e-002	3.839621e-001
4.105967389816251e-005	-3.794796e-002	-2.371817e-006	3.840380e-001	3.794536e-002	3.840406e-001
4.106254370878082e-005	-3.794761e-002	-2.042085e-006	3.841128e-001	3.794535e-002	3.841151e-001
4.106828333001050e-005	-3.794728e-002	-1.740835e-006	3.842625e-001	3.794531e-002	3.842644e-001
4.107383393950337e-005	-3.794707e-002	-1.572135e-006	3.844072e-001	3.794527e-002	3.844090e-001
4.108493515848910e-005	-3.794673e-002	-1.297050e-006	3.846967e-001	3.794520e-002	3.846982e-001
4.110093562188083e-005	-3.794625e-002	-9.150773e-007	3.851140e-001	3.794510e-002	3.851152e-001
4.112415860615948e-005	-3.794554e-002	-3.554143e-007	3.857198e-001	3.794496e-002	3.857204e-001
4.114330397422816e-005	-3.794489e-002	1.698183e-007	3.862193e-001	3.794483e-002	3.862194e-001
4.115212854754330e-005	-3.794454e-002	4.726643e-007	3.864495e-001	3.794478e-002	3.864492e-001
4.115654269724878e-005	-3.794435e-002	6.259106e-007	3.865646e-001	3.794475e-002	3.865642e-001
4.116138210077946e-005	-3.794419e-002	7.595993e-007	3.866909e-001	3.794472e-002	3.866903e-001
4.116356054708475e-005	-3.794414e-002	7.936150e-007	3.867477e-001	3.794471e-002	3.867471e-001
4.116623302850148e-005	-3.794410e-002	8.137815e-007	3.868174e-001	3.794469e-002	3.868168e-001
4.116809358125501e-005	-3.794409e-002	8.184327e-007	3.868659e-001	3.794468e-002	3.868653e-001
4.117027433763604e-005	-3.794407e-002	8.196297e-007	3.869228e-001	3.794467e-002	3.869222e-001
4.117260228107128e-005	-3.794406e-002	8.214552e-007	3.869835e-001	3.794465e-002	3.869829e-001
4.117522195656864e-005	-3.794404e-002	8.199116e-007	3.870518e-001	3.794463e-002	3.870513e-001
4.117868782694406e-005	-3.794402e-002	8.193679e-007	3.871422e-001	3.794461e-002	3.871416e-001
4.118215163206179e-005	-3.794400e-002	8.168196e-007	3.872325e-001	3.794459e-002	3.872319e-001
4.118837179457879e-005	-3.794396e-002	8.146912e-007	3.873947e-001	3.794455e-002	3.873942e-001
4.119454560990582e-005	-3.794393e-002	8.131010e-007	3.875557e-001	3.794451e-002	3.875551e-001
4.120689324055987e-005	-3.794384e-002	8.182574e-007	3.878776e-001	3.794444e-002	3.878770e-001
4.122125418291878e-005	-3.794373e-002	8.422966e-007	3.882518e-001	3.794434e-002	3.882512e-001
4.124997606764352e-005	-3.794340e-002	9.905618e-007	3.890001e-001	3.794416e-002	3.889994e-001
4.128834813740823e-005	-3.794258e-002	1.568373e-006	3.899993e-001	3.794392e-002	3.899980e-001
4.131574530428367e-005	-3.794120e-002	2.781501e-006	3.907122e-001	3.794375e-002	3.907096e-001
4.133359698118427e-005	-3.793892e-002	4.947512e-006	3.911763e-001	3.794364e-002	3.911716e-001
4.134554392348777e-005	-3.793520e-002	8.593851e-006	3.914866e-001	3.794356e-002	3.914782e-001
4.135427035339978e-005	-3.792880e-002	1.493558e-005	3.917129e-001	3.794351e-002	3.916982e-001
4.136093396182872e-005	-3.791749e-002	2.621590e-005	3.918855e-001	3.794348e-002	3.918595e-001
4.136609855995288e-005	-3.789726e-002	4.643148e-005	3.920189e-001	3.794347e-002	3.919727e-001
4.137012292267789e-005	-3.786120e-002	8.249994e-005	3.921226e-001	3.794347e-002	3.920403e-001
4.137330747100432e-005	-3.779582e-002	1.479115e-004	3.922043e-001	3.794350e-002	3.920565e-001
4.137611014724124e-005	-3.770155e-002	2.422439e-004	3.922756e-001	3.794356e-002	3.920330e-001
4.137935052373615e-005	-3.761087e-002	3.329777e-004	3.923571e-001	3.794362e-002	3.920231e-001
4.138234858225287e-005	-3.758788e-002	3.559633e-004	3.924314e-001	3.794362e-002	3.920738e-001
4.138587062565285e-005	-3.759072e-002	3.531051e-004	3.925170e-001	3.794360e-002	3.921616e-001
4.139009475610800e-005	-3.758956e-002	3.542287e-004	3.926170e-001	3.794357e-002	3.922612e-001
4.139854301701829e-005	-3.758783e-002	3.559108e-004	3.928073e-001	3.794352e-002	3.924516e-001
4.141543953883886e-005	-3.758398e-002	3.596499e-004	3.931517e-001	3.794342e-002	3.927923e-001
4.144923258248001e-005	-3.757600e-002	3.674207e-004	3.937526e-001	3.794321e-002	3.933854e-001
4.146682932436308e-005	-3.757150e-002	3.718023e-004	3.940184e-001	3.794311e-002	3.936468e-001
4.147748629863834e-005	-3.756746e-002	3.757775e-004	3.941548e-001	3.794304e-002	3.937792e-001
4.148383504752606e-005	-3.753981e-002	4.034066e-004	3.942278e-001	3.794303e-002	3.938248e-001
4.148742303179687e-005	-3.745176e-002	4.915166e-004	3.942662e-001	3.794308e-002	3.937752e-001
4.148944456718734e-005	-3.741122e-002	5.320712e-004	3.942868e-001	3.794310e-002	3.937550e-001
4.149066573305715e-005	-3.749565e-002	4.475642e-004	3.942988e-001	3.794302e-002	3.938513e-001
4.149148747102649e-005	-3.759104e-002	3.520907e-004	3.943067e-001	3.794293e-002	3.939523e-001
4.149235173217525e-005	-3.763885e-002	3.042366e-004	3.943149e-001	3.794289e-002	3.940021e-001
4.149330004831614e-005	-3.763815e-002	3.049263e-004	3.943239e-001	3.794289e-002	3.940085e-001
4.149416939112915e-005	-3.762250e-002	3.205869e-004	3.943320e-001	3.794289e-002	3.940067e-001
